locus_idx,n_transcripts,n_units,n_components,n_equiv_classes,ec_total_elements,max_ec_width,max_ec_depth,squarem_iterations,estep_threads_used,is_mega_locus,digamma_calls_per_estep,extract_us,bias_us,build_ec_us,warm_start_us,squarem_us,assign_us,total_us,squarem_time_s,total_time_s,em_fraction,hit_max_iters,converged
5110,1,24,2,1,48,2,24,2,1,False,2,28.302,1.216,3.52,0.288,5.921,2.871,42.118,5.9210000000000006e-06,4.2118e-05,0.14058122417968563,False,True
7419,1,2,2,1,4,2,2,2,1,False,2,38.809,0.121,0.406,0.111,2.162,0.508,42.117,2.162e-06,4.2117e-05,0.05133319087304414,False,True
7297,1,11,2,1,22,2,11,1,1,False,2,35.937,0.658,1.371,0.171,1.933,2.046,42.116,1.933e-06,4.2116e-05,0.04589704625320543,False,True
7508,1,9,2,1,18,2,9,2,1,False,2,35.761,0.541,1.211,0.158,3.18,1.262,42.113,3.18e-06,4.2113e-05,0.07551112483081235,False,True
7145,1,5,2,1,10,2,5,2,1,False,2,37.428,0.329,0.825,0.14,2.596,0.781,42.099,2.5960000000000002e-06,4.2099e-05,0.061664172545666175,False,True
8233,1,3,2,1,6,2,3,2,1,False,2,38.346,0.076,0.648,0.119,2.319,0.584,42.092,2.319e-06,4.2091999999999996e-05,0.05509360448541291,False,True
5577,1,11,2,1,22,2,11,2,1,False,2,34.561,0.632,1.33,0.172,3.958,1.434,42.087,3.958e-06,4.2087000000000005e-05,0.09404329127759166,False,True
8342,1,1,2,1,2,2,1,2,1,False,2,39.291,0.042,0.281,0.102,1.96,0.404,42.08,1.96e-06,4.208e-05,0.04657794676806084,False,True
7017,1,2,2,1,4,2,2,2,1,False,2,38.58,0.061,0.54,0.113,2.2,0.58,42.074,2.2e-06,4.2074e-05,0.052288824452155734,False,True
3514,1,25,2,1,50,2,25,4,1,False,2,19.464,1.368,3.017,0.287,14.156,3.781,42.073,1.4156000000000001e-05,4.2073e-05,0.33646281463171157,False,True
6721,1,4,2,1,8,2,4,2,1,False,2,37.516,0.099,0.809,0.136,2.631,0.876,42.067,2.631e-06,4.2067e-05,0.06254308602942923,False,True
6678,1,4,2,1,8,2,4,2,1,False,2,37.576,0.239,0.84,0.141,2.457,0.788,42.041,2.457e-06,4.2041e-05,0.058442948550224784,False,True
7133,1,8,2,1,16,2,8,2,1,False,2,34.328,0.454,2.726,0.151,3.227,1.144,42.03,3.2269999999999998e-06,4.203e-05,0.07677849155365214,False,True
7767,1,7,2,1,14,2,7,2,1,False,2,36.293,0.391,1.043,0.144,3.163,0.967,42.001,3.1629999999999996e-06,4.2001e-05,0.07530773076831504,False,True
7854,1,4,2,1,8,2,4,2,1,False,2,37.895,0.112,0.663,0.125,2.475,0.717,41.987,2.475e-06,4.1987e-05,0.058946816871888914,False,True
6828,1,9,2,1,18,2,9,2,1,False,2,35.366,0.53,1.145,0.158,3.512,1.255,41.966,3.512e-06,4.1966000000000004e-05,0.08368679407139112,False,True
6752,1,11,2,1,22,2,11,2,1,False,2,34.491,0.602,1.45,0.172,3.776,1.472,41.963,3.776e-06,4.1963e-05,0.08998403355336844,False,True
5803,1,4,2,1,8,2,4,2,1,False,2,37.931,0.11,0.678,0.121,2.365,0.756,41.961,2.3650000000000002e-06,4.1961e-05,0.05636185982221587,False,True
7070,1,2,2,1,4,2,2,2,1,False,2,38.544,0.072,0.544,0.116,2.109,0.575,41.96,2.109e-06,4.196e-05,0.05026215443279314,False,True
7755,1,7,2,1,14,2,7,2,1,False,2,36.529,0.431,0.955,0.145,2.874,1.024,41.958,2.874e-06,4.1958e-05,0.0684970684970685,False,True
6432,1,5,2,1,10,2,5,2,1,False,2,37.329,0.302,0.827,0.13,2.549,0.821,41.958,2.549e-06,4.1958e-05,0.060751227417894085,False,True
7141,1,2,2,1,4,2,2,2,1,False,2,38.72,0.06,0.441,0.11,2.138,0.477,41.946,2.1379999999999997e-06,4.1946e-05,0.05097029514137224,False,True
7936,1,2,2,1,4,2,2,2,1,False,2,38.666,0.119,0.405,0.105,2.137,0.509,41.941,2.137e-06,4.1941000000000004e-05,0.05095252855201354,False,True
7606,1,4,2,1,8,2,4,2,1,False,2,37.71,0.186,0.694,0.123,2.346,0.877,41.936,2.346e-06,4.1936e-05,0.05594238840137352,False,True
7293,1,7,2,1,14,2,7,2,1,False,2,36.265,0.435,0.949,0.149,3.142,0.995,41.935,3.1419999999999997e-06,4.1935000000000004e-05,0.07492547990938356,False,True
8126,1,4,2,1,8,2,4,2,1,False,2,37.773,0.11,0.701,0.121,2.335,0.895,41.935,2.335e-06,4.1935000000000004e-05,0.05568141170859663,False,True
6564,1,13,2,1,26,2,13,2,1,False,2,33.176,0.698,1.71,0.212,4.353,1.784,41.933,4.353e-06,4.1933e-05,0.10380845634702979,False,True
7287,1,8,2,1,16,2,8,2,1,False,2,36.018,0.198,1.085,0.154,3.21,1.26,41.925,3.2099999999999998e-06,4.1924999999999996e-05,0.07656529516994634,False,True
7879,1,1,2,1,2,2,1,2,1,False,2,38.943,0.123,0.283,0.103,2.054,0.407,41.913,2.0539999999999997e-06,4.1913e-05,0.049006274902774795,False,True
5755,1,17,2,1,34,2,17,2,1,False,2,31.037,0.895,2.25,0.238,5.35,2.14,41.91,5.35e-06,4.191e-05,0.1276544977332379,False,True
6767,1,5,2,1,10,2,5,2,1,False,2,35.903,0.218,0.827,0.127,3.999,0.836,41.91,3.999e-06,4.191e-05,0.09541875447387259,False,True
6900,1,3,2,1,6,2,3,2,1,False,2,36.892,0.078,0.606,0.116,3.579,0.638,41.909,3.5790000000000004e-06,4.1909e-05,0.0853993175690186,False,True
7064,1,9,2,1,18,2,9,2,1,False,2,35.038,0.513,1.208,0.159,3.606,1.382,41.906,3.606e-06,4.1906e-05,0.08604973034887606,False,True
6904,1,9,2,1,18,2,9,2,1,False,2,35.265,0.504,1.196,0.159,3.492,1.29,41.906,3.492e-06,4.1906e-05,0.08332935617811292,False,True
6686,1,12,2,1,24,2,12,2,1,False,2,33.594,0.736,1.541,0.193,4.13,1.712,41.906,4.13e-06,4.1906e-05,0.09855390636185749,False,True
6947,1,14,2,1,28,2,14,2,1,False,2,33.15,0.81,1.788,0.202,4.188,1.762,41.9,4.1879999999999995e-06,4.1899999999999995e-05,0.09995226730310262,False,True
6708,1,2,2,1,4,2,2,2,1,False,2,38.2,0.17,0.633,0.122,2.134,0.638,41.897,2.134e-06,4.1896999999999995e-05,0.050934434446380406,False,True
8013,1,6,2,1,12,2,6,2,1,False,2,36.941,0.339,0.901,0.139,2.681,0.873,41.874,2.6810000000000003e-06,4.1874e-05,0.0640254095620194,False,True
6631,1,3,2,1,6,2,3,2,1,False,2,37.694,0.203,0.762,0.13,2.428,0.642,41.859,2.428e-06,4.1859e-05,0.05800425237105521,False,True
7516,1,6,2,1,12,2,6,2,1,False,2,36.971,0.355,0.889,0.139,2.59,0.901,41.845,2.5899999999999998e-06,4.1845e-05,0.061895089018998685,False,True
7281,1,7,2,1,14,2,7,2,1,False,2,36.27,0.381,1.115,0.144,2.913,1.022,41.845,2.913e-06,4.1845e-05,0.06961405185804756,False,True
6003,1,16,2,1,32,2,16,2,1,False,2,31.85,0.799,2.012,0.217,4.937,2.025,41.84,4.937e-06,4.1840000000000006e-05,0.11799713193116634,False,True
4240,1,31,2,1,62,2,31,2,1,False,2,23.308,1.609,4.131,0.362,8.605,3.823,41.838,8.605e-06,4.1838e-05,0.20567426741240022,False,True
7954,1,6,2,1,12,2,6,2,1,False,2,36.959,0.355,0.915,0.138,2.583,0.887,41.837,2.583e-06,4.1837000000000006e-05,0.06173960848053159,False,True
6880,1,3,2,1,6,2,3,2,1,False,2,37.889,0.287,0.663,0.128,2.21,0.646,41.823,2.21e-06,4.1823e-05,0.05284173779977524,False,True
8345,1,1,2,1,2,2,1,2,1,False,2,38.965,0.042,0.283,0.102,2.1,0.327,41.819,2.1000000000000002e-06,4.1819e-05,0.050216408809392855,False,True
8405,1,1,2,1,2,2,1,2,1,False,2,38.97,0.043,0.277,0.104,2.063,0.358,41.815,2.063e-06,4.1815e-05,0.049336362549324414,False,True
8058,1,3,2,1,6,2,3,2,1,False,2,38.227,0.082,0.576,0.115,2.235,0.57,41.805,2.2349999999999998e-06,4.1805e-05,0.05346250448510943,False,True
7388,1,10,2,1,20,2,10,2,1,False,2,34.684,0.559,1.312,0.179,3.72,1.35,41.804,3.7200000000000004e-06,4.1804e-05,0.08898669983733615,False,True
5099,1,19,2,1,38,2,19,2,1,False,2,29.893,0.998,2.562,0.247,5.838,2.254,41.792,5.838e-06,4.1792e-05,0.13969180704441042,False,True
7252,1,5,2,1,10,2,5,2,1,False,2,37.12,0.318,0.812,0.134,2.553,0.853,41.79,2.553e-06,4.179e-05,0.06109117013639627,False,True
5899,1,18,2,1,36,2,18,2,1,False,2,30.369,0.929,2.45,0.232,5.514,2.29,41.784,5.514e-06,4.1784e-05,0.1319643882825962,False,True
2523,1,24,2,1,48,2,24,6,1,False,2,13.142,1.245,3.402,0.279,19.75,3.96,41.778,1.975e-05,4.1778e-05,0.4727368471444301,False,True
8341,1,1,2,1,2,2,1,2,1,False,2,39.091,0.044,0.281,0.101,2.018,0.241,41.776,2.018e-06,4.1776e-05,0.04830524703178858,False,True
7973,1,3,2,1,6,2,3,2,1,False,2,37.971,0.171,0.547,0.115,2.207,0.75,41.761,2.207e-06,4.1761e-05,0.052848351332583025,False,True
7642,1,4,2,1,8,2,4,2,1,False,2,37.737,0.094,0.64,0.126,2.452,0.71,41.759,2.452e-06,4.1759e-05,0.0587178811753155,False,True
5965,1,5,2,1,10,2,5,2,1,False,2,37.138,0.3,0.845,0.13,2.474,0.87,41.757,2.4740000000000004e-06,4.1757e-05,0.05924755130876261,False,True
7218,1,7,2,1,14,2,7,2,1,False,2,36.116,0.395,0.966,0.142,2.92,1.206,41.745,2.92e-06,4.1744999999999994e-05,0.06994849682596718,False,True
8118,1,4,2,1,8,2,4,2,1,False,2,37.7,0.097,0.65,0.128,2.43,0.736,41.741,2.43e-06,4.1741e-05,0.05821614240195492,False,True
6586,1,12,2,1,24,2,12,2,1,False,2,33.957,0.643,1.547,0.18,3.713,1.7,41.74,3.7130000000000003e-06,4.1740000000000004e-05,0.08895543842836608,False,True
7368,1,7,2,1,14,2,7,2,1,False,2,36.188,0.448,1.02,0.149,2.872,1.059,41.736,2.8719999999999998e-06,4.1735999999999995e-05,0.06881349434540925,False,True
4614,1,13,2,1,26,2,13,2,1,False,2,33.509,0.685,1.594,0.182,3.883,1.882,41.735,3.883e-06,4.1735e-05,0.09303941535881155,False,True
8146,1,3,2,1,6,2,3,2,1,False,2,38.011,0.081,0.593,0.115,2.315,0.607,41.722,2.315e-06,4.1722e-05,0.0554863141747759,False,True
7444,1,8,2,1,16,2,8,2,1,False,2,35.486,0.478,1.129,0.15,3.254,1.218,41.715,3.254e-06,4.1715e-05,0.0780055136042191,False,True
7826,1,3,2,1,6,2,3,2,1,False,2,37.9,0.199,0.605,0.116,2.238,0.637,41.695,2.238e-06,4.1695e-05,0.053675500659551505,False,True
2010,1,29,2,1,58,2,29,5,1,False,2,13.289,1.521,3.71,0.33,19.461,3.377,41.688,1.9461e-05,4.1688000000000005e-05,0.46682498560736896,False,True
7668,1,3,2,1,6,2,3,2,1,False,2,38.036,0.08,0.579,0.112,2.205,0.674,41.686,2.205e-06,4.1686e-05,0.05289545650818021,False,True
7046,1,7,2,1,14,2,7,2,1,False,2,36.115,0.449,0.974,0.147,2.779,1.212,41.676,2.779e-06,4.1676e-05,0.06668106344178903,False,True
6454,1,4,2,1,8,2,4,2,1,False,2,37.639,0.114,0.702,0.125,2.31,0.769,41.659,2.31e-06,4.1659e-05,0.05545020283732207,False,True
7268,1,2,2,1,4,2,2,2,1,False,2,38.469,0.064,0.44,0.111,2.059,0.5,41.643,2.059e-06,4.1643e-05,0.04944408423984824,False,True
8028,1,3,2,1,6,2,3,2,1,False,2,37.989,0.08,0.688,0.112,2.165,0.605,41.639,2.165e-06,4.1639000000000006e-05,0.05199452436417781,False,True
5038,3,14,4,6,35,3,5,2,1,False,4,26.256,0.584,4.579,0.452,7.335,2.43,41.636,7.335e-06,4.1636000000000006e-05,0.1761696608704006,False,True
7975,1,3,2,1,6,2,3,2,1,False,2,37.993,0.204,0.606,0.114,2.16,0.544,41.621,2.16e-06,4.1621e-05,0.051896878979361384,False,True
6915,1,9,2,1,18,2,9,2,1,False,2,35.293,0.486,1.198,0.172,3.206,1.262,41.617,3.206e-06,4.1617e-05,0.07703582670543288,False,True
4712,1,15,2,1,30,2,15,2,1,False,2,31.424,0.839,2.025,0.212,5.0,2.117,41.617,5e-06,4.1617e-05,0.12014321070716294,False,True
7613,1,4,2,1,8,2,4,2,1,False,2,37.441,0.22,0.718,0.122,2.271,0.844,41.616,2.271e-06,4.1616e-05,0.05457035755478662,False,True
6926,1,10,2,1,20,2,10,2,1,False,2,34.185,0.607,1.428,0.165,3.697,1.534,41.616,3.697e-06,4.1616e-05,0.0888360246059208,False,True
7844,1,3,2,1,6,2,3,2,1,False,2,37.795,0.08,0.603,0.118,2.189,0.793,41.578,2.189e-06,4.1578e-05,0.052648035018519404,False,True
7904,1,1,2,1,2,2,1,2,1,False,2,38.587,0.043,0.275,0.182,2.088,0.396,41.571,2.088e-06,4.1571e-05,0.05022732193115394,False,True
8260,1,2,2,1,4,2,2,2,1,False,2,38.369,0.086,0.405,0.11,2.12,0.472,41.562,2.12e-06,4.1562e-05,0.0510081324286608,False,True
7454,1,7,2,1,14,2,7,2,1,False,2,35.985,0.255,0.978,0.142,3.029,1.171,41.56,3.0289999999999997e-06,4.156e-05,0.07288257940327238,False,True
7306,1,2,2,1,4,2,2,1,1,False,2,38.96,0.096,0.487,0.119,1.308,0.585,41.555,1.308e-06,4.1555e-05,0.0314763566357839,False,True
8170,1,1,2,1,2,2,1,2,1,False,2,38.569,0.041,0.28,0.103,2.06,0.491,41.544,2.06e-06,4.1543999999999994e-05,0.04958598112844214,False,True
6743,1,12,2,1,24,2,12,2,1,False,2,33.846,0.678,1.467,0.179,3.691,1.671,41.532,3.691e-06,4.1531999999999995e-05,0.08887123182124627,False,True
7098,1,7,2,1,14,2,7,2,1,False,2,36.029,0.439,0.953,0.144,2.75,1.21,41.525,2.75e-06,4.1525e-05,0.06622516556291391,False,True
7077,1,5,2,1,10,2,5,2,1,False,2,36.887,0.125,0.816,0.13,2.519,1.04,41.517,2.519e-06,4.1517e-05,0.06067394079533685,False,True
2550,7,23,8,8,98,7,7,2,1,False,8,13.85,2.883,6.787,0.705,12.548,4.74,41.513,1.2548e-05,4.1513e-05,0.30226675981018,False,True
7173,1,9,2,1,18,2,9,2,1,False,2,34.541,0.515,1.301,0.175,3.559,1.419,41.51,3.559e-06,4.151e-05,0.08573837629486872,False,True
7144,1,5,2,1,10,2,5,2,1,False,2,36.616,0.312,0.851,0.131,2.733,0.85,41.493,2.733e-06,4.1493000000000004e-05,0.06586653170414286,False,True
7069,1,7,2,1,14,2,7,2,1,False,2,36.044,0.436,0.96,0.145,2.849,1.046,41.48,2.849e-06,4.1479999999999996e-05,0.06868370298939248,False,True
7074,1,9,2,1,18,2,9,2,1,False,2,35.16,0.495,1.184,0.156,3.225,1.257,41.477,3.225e-06,4.1476999999999996e-05,0.07775393591629097,False,True
7822,1,4,2,1,8,2,4,2,1,False,2,37.288,0.267,0.706,0.122,2.442,0.646,41.471,2.442e-06,4.1470999999999996e-05,0.05888452171396881,False,True
8264,1,2,2,1,4,2,2,2,1,False,2,38.155,0.163,0.499,0.11,2.084,0.455,41.466,2.084e-06,4.1466e-05,0.05025804273380601,False,True
8078,1,2,2,1,4,2,2,2,1,False,2,38.215,0.065,0.491,0.109,2.052,0.528,41.46,2.052e-06,4.146e-05,0.049493487698986975,False,True
7066,1,8,2,1,16,2,8,2,1,False,2,35.233,0.457,1.084,0.151,2.991,1.54,41.456,2.9910000000000002e-06,4.1456000000000004e-05,0.07214878425318409,False,True
8268,1,2,2,1,4,2,2,2,1,False,2,38.166,0.144,0.422,0.108,2.118,0.498,41.456,2.118e-06,4.1456000000000004e-05,0.0510903126206098,False,True
6941,1,10,2,1,20,2,10,2,1,False,2,34.397,0.551,1.345,0.164,3.684,1.31,41.451,3.6840000000000002e-06,4.1451e-05,0.08887602229138018,False,True
5512,2,18,3,3,38,3,9,2,1,False,3,28.193,1.124,3.285,0.279,5.97,2.585,41.436,5.97e-06,4.1436e-05,0.1440776136692731,False,True
7699,1,6,2,1,12,2,6,2,1,False,2,36.287,0.315,0.921,0.15,2.701,1.058,41.432,2.701e-06,4.1432e-05,0.06519115659393705,False,True
8015,1,4,2,1,8,2,4,2,1,False,2,37.281,0.25,0.744,0.124,2.399,0.633,41.431,2.399e-06,4.1431e-05,0.057903502208491234,False,True
7820,1,4,2,1,8,2,4,2,1,False,2,37.229,0.204,0.694,0.152,2.422,0.73,41.431,2.4220000000000003e-06,4.1431e-05,0.05845864207960224,False,True
8128,1,4,2,1,8,2,4,2,1,False,2,37.5,0.096,0.644,0.121,2.315,0.737,41.413,2.315e-06,4.1413e-05,0.05590032115519282,False,True
7947,1,3,2,1,6,2,3,2,1,False,2,37.726,0.103,0.63,0.127,2.223,0.601,41.41,2.2229999999999997e-06,4.141e-05,0.0536826853417049,False,True
7507,1,2,2,1,4,2,2,2,1,False,2,38.02,0.19,0.42,0.111,2.155,0.51,41.406,2.1549999999999997e-06,4.1405999999999996e-05,0.05204559725643626,False,True
5636,1,13,2,1,26,2,13,2,1,False,2,33.3,0.614,1.583,0.216,3.871,1.819,41.403,3.871e-06,4.1402999999999996e-05,0.0934956404125305,False,True
8271,1,1,2,1,2,2,1,1,1,False,2,38.929,0.057,0.274,0.11,1.425,0.606,41.401,1.4250000000000001e-06,4.1401000000000006e-05,0.03441945846718678,False,True
7792,1,3,2,1,6,2,3,2,1,False,2,37.666,0.228,0.582,0.117,2.187,0.611,41.391,2.187e-06,4.1391e-05,0.05283757338551859,False,True
7940,1,3,2,1,6,2,3,2,1,False,2,37.725,0.079,0.58,0.115,2.272,0.62,41.391,2.2719999999999996e-06,4.1391e-05,0.05489115991399096,False,True
6070,1,4,2,1,8,2,4,2,1,False,2,36.912,0.113,0.837,0.146,2.578,0.799,41.385,2.5779999999999997e-06,4.1385e-05,0.06229310136522895,False,True
7525,1,7,2,1,14,2,7,2,1,False,2,35.669,0.435,0.995,0.141,3.153,0.982,41.375,3.153e-06,4.1375e-05,0.07620543806646526,False,True
7518,1,4,2,1,8,2,4,2,1,False,2,36.941,0.222,0.715,0.123,2.473,0.898,41.372,2.473e-06,4.1372e-05,0.05977472686841342,False,True
8075,1,3,2,1,6,2,3,2,1,False,2,37.542,0.08,0.679,0.117,2.337,0.616,41.371,2.3370000000000002e-06,4.1371e-05,0.056488844843005974,False,True
7653,1,6,2,1,12,2,6,2,1,False,2,36.425,0.339,0.875,0.137,2.688,0.905,41.369,2.6880000000000004e-06,4.1368999999999996e-05,0.06497618990065025,False,True
8144,1,1,2,1,2,2,1,2,1,False,2,38.286,0.113,0.293,0.136,2.144,0.391,41.363,2.144e-06,4.1363e-05,0.05183376447549743,False,True
6625,1,12,2,1,24,2,12,2,1,False,2,33.661,0.677,1.572,0.179,3.701,1.569,41.359,3.7010000000000002e-06,4.1359e-05,0.08948475543412558,False,True
6639,1,4,2,1,8,2,4,2,1,False,2,37.302,0.113,0.676,0.127,2.423,0.717,41.358,2.423e-06,4.1358e-05,0.058586005125973215,False,True
6737,1,10,2,1,20,2,10,3,1,False,2,32.379,0.557,1.357,0.164,5.503,1.396,41.356,5.5030000000000005e-06,4.1356e-05,0.1330641261243834,False,True
7757,1,3,2,1,6,2,3,2,1,False,2,37.738,0.095,0.581,0.111,2.171,0.658,41.354,2.1709999999999996e-06,4.1354e-05,0.05249794457609904,False,True
8034,1,2,2,1,4,2,2,2,1,False,2,38.3,0.061,0.43,0.108,1.923,0.527,41.349,1.923e-06,4.1349e-05,0.04650656605963869,False,True
6450,1,12,2,1,24,2,12,2,1,False,2,33.284,0.704,1.547,0.179,4.067,1.567,41.348,4.067e-06,4.1348e-05,0.09836025926284223,False,True
7871,1,1,2,1,2,2,1,2,1,False,2,38.419,0.043,0.28,0.115,2.09,0.398,41.345,2.09e-06,4.1345e-05,0.05055024791389527,False,True
7941,1,4,2,1,8,2,4,2,1,False,2,37.147,0.185,0.664,0.17,2.462,0.703,41.331,2.4620000000000003e-06,4.1331e-05,0.05956787883186954,False,True
8172,1,1,2,1,2,2,1,2,1,False,2,38.416,0.04,0.275,0.103,2.086,0.401,41.321,2.086e-06,4.1321e-05,0.05048280535321023,False,True
5863,1,2,2,1,4,2,2,2,1,False,2,36.603,0.061,0.413,0.113,3.595,0.529,41.314,3.5950000000000003e-06,4.1314e-05,0.08701650772135354,False,True
8133,1,1,2,1,2,2,1,2,1,False,2,38.32,0.049,0.276,0.113,2.077,0.47,41.305,2.0769999999999998e-06,4.1305e-05,0.0502844691925917,False,True
6344,1,8,2,1,16,2,8,2,1,False,2,35.233,0.449,1.22,0.155,3.059,1.181,41.297,3.0590000000000003e-06,4.1296999999999994e-05,0.0740731772283701,False,True
8024,1,2,2,1,4,2,2,2,1,False,2,38.062,0.061,0.423,0.109,2.113,0.51,41.278,2.113e-06,4.1278e-05,0.051189495615097634,False,True
7690,1,3,2,1,6,2,3,2,1,False,2,37.476,0.193,0.552,0.115,2.334,0.605,41.275,2.334e-06,4.1275e-05,0.05654754694124773,False,True
6147,1,17,2,1,34,2,17,1,1,False,2,32.573,0.94,2.503,0.235,2.527,2.495,41.273,2.527e-06,4.1273e-05,0.06122646766651321,False,True
7185,1,7,2,1,14,2,7,2,1,False,2,35.86,0.397,0.943,0.147,2.876,1.04,41.263,2.876e-06,4.1263e-05,0.06969924629813634,False,True
6612,1,12,2,1,24,2,12,2,1,False,2,33.378,0.692,1.523,0.176,4.038,1.453,41.26,4.038e-06,4.126e-05,0.09786718371303928,False,True
7647,1,3,2,1,6,2,3,2,1,False,2,37.568,0.085,0.647,0.116,2.132,0.705,41.253,2.132e-06,4.1253e-05,0.05168108986013139,False,True
6822,1,3,2,1,6,2,3,2,1,False,2,35.96,0.155,0.695,0.17,3.6,0.672,41.252,3.6000000000000003e-06,4.1252000000000004e-05,0.08726849607291767,False,True
7120,1,5,2,1,10,2,5,2,1,False,2,36.588,0.227,0.809,0.131,2.616,0.868,41.239,2.616e-06,4.1238999999999996e-05,0.06343509784427363,False,True
7882,1,4,2,1,8,2,4,2,1,False,2,36.976,0.161,0.69,0.154,2.524,0.731,41.236,2.524e-06,4.1235999999999996e-05,0.06120865263362111,False,True
8022,1,4,2,1,8,2,4,2,1,False,2,37.151,0.211,0.689,0.121,2.398,0.665,41.235,2.398e-06,4.1235e-05,0.05815448041712138,False,True
6254,1,5,2,1,10,2,5,2,1,False,2,36.539,0.139,0.961,0.149,2.575,0.861,41.224,2.5750000000000003e-06,4.1224e-05,0.062463613429070454,False,True
7045,1,10,2,1,20,2,10,2,1,False,2,34.35,0.567,1.358,0.179,3.376,1.39,41.22,3.376e-06,4.122e-05,0.08190198932557011,False,True
6414,1,4,2,1,8,2,4,2,1,False,2,36.875,0.116,0.788,0.128,2.55,0.76,41.217,2.5499999999999997e-06,4.1217e-05,0.06186767595894897,False,True
8092,1,1,2,1,2,2,1,2,1,False,2,38.329,0.043,0.278,0.109,2.049,0.406,41.214,2.0489999999999998e-06,4.1213999999999995e-05,0.0497161158829524,False,True
6803,1,3,2,1,6,2,3,2,1,False,2,37.527,0.079,0.618,0.116,2.235,0.635,41.21,2.2349999999999998e-06,4.121e-05,0.054234409123999024,False,True
7990,1,2,2,1,4,2,2,2,1,False,2,38.065,0.062,0.402,0.116,2.099,0.463,41.207,2.099e-06,4.1207e-05,0.050937947436115225,False,True
461,1,36,2,1,72,2,36,5,1,False,2,5.056,1.77,5.258,0.411,23.739,4.96,41.194,2.3739e-05,4.1194000000000006e-05,0.5762732436762635,False,True
7738,1,3,2,1,6,2,3,2,1,False,2,37.557,0.094,0.574,0.116,2.231,0.614,41.186,2.231e-06,4.1186e-05,0.054168892342057975,False,True
7062,1,8,2,1,16,2,8,2,1,False,2,35.126,0.477,1.057,0.156,3.2,1.169,41.185,3.2000000000000003e-06,4.1185e-05,0.0776981910889887,False,True
6517,1,15,2,1,30,2,15,2,1,False,2,32.381,0.71,1.811,0.2,4.253,1.829,41.184,4.253e-06,4.1184e-05,0.10326825951825953,False,True
6691,1,5,2,1,10,2,5,2,1,False,2,36.149,0.313,0.92,0.134,2.827,0.824,41.167,2.8269999999999998e-06,4.1167e-05,0.0686715087327228,False,True
7999,1,2,2,1,4,2,2,2,1,False,2,37.9,0.126,0.485,0.109,1.967,0.564,41.151,1.967e-06,4.1151000000000006e-05,0.04779956744672061,False,True
5299,1,15,2,1,30,2,15,4,1,False,2,26.526,0.867,1.819,0.198,9.36,2.38,41.15,9.36e-06,4.115e-05,0.22746051032806805,False,True
7582,1,4,2,1,8,2,4,2,1,False,2,36.992,0.099,0.631,0.12,2.549,0.751,41.142,2.549e-06,4.1142e-05,0.061956151864274944,False,True
8261,1,2,2,1,4,2,2,2,1,False,2,37.831,0.146,0.427,0.113,2.155,0.45,41.122,2.1549999999999997e-06,4.1122e-05,0.052405038665434556,False,True
7909,1,3,2,1,6,2,3,2,1,False,2,37.388,0.203,0.518,0.113,2.33,0.556,41.108,2.33e-06,4.1108e-05,0.056679964970322086,False,True
7803,1,3,2,1,6,2,3,2,1,False,2,37.497,0.097,0.596,0.116,2.201,0.6,41.107,2.201e-06,4.1107e-05,0.05354319215705355,False,True
7091,1,8,2,1,16,2,8,2,1,False,2,34.901,0.465,1.145,0.151,3.301,1.139,41.102,3.3010000000000002e-06,4.1101999999999994e-05,0.08031239355749113,False,True
5791,1,16,2,1,32,2,16,2,1,False,2,30.751,0.886,1.965,0.235,5.15,2.113,41.1,5.150000000000001e-06,4.11e-05,0.12530413625304138,False,True
5866,1,1,2,1,2,2,1,2,1,False,2,38.22,0.042,0.285,0.109,2.071,0.37,41.097,2.071e-06,4.1097e-05,0.050392972723069814,False,True
5309,1,7,2,1,14,2,7,2,1,False,2,35.255,0.418,1.036,0.143,3.185,1.055,41.092,3.185e-06,4.1092e-05,0.07750900418572959,False,True
7512,1,4,2,1,8,2,4,2,1,False,2,36.771,0.266,0.666,0.121,2.41,0.851,41.085,2.4100000000000002e-06,4.1085000000000004e-05,0.05865887793598637,False,True
6932,1,8,2,1,16,2,8,2,1,False,2,34.84,0.467,1.008,0.152,3.386,1.218,41.071,3.3860000000000003e-06,4.1071e-05,0.08244259940103724,False,True
7702,1,3,2,1,6,2,3,2,1,False,2,37.36,0.188,0.581,0.121,2.199,0.619,41.068,2.199e-06,4.1068e-05,0.05354533943703126,False,True
7358,1,7,2,1,14,2,7,2,1,False,2,35.303,0.399,0.96,0.143,3.084,1.178,41.067,3.084e-06,4.1067e-05,0.07509679304551099,False,True
7136,1,7,2,1,14,2,7,2,1,False,2,35.581,0.271,1.001,0.144,3.006,1.053,41.056,3.0059999999999997e-06,4.1055999999999995e-05,0.07321706936866719,False,True
208,1,44,2,1,88,2,44,4,1,False,2,3.9,2.29,6.039,0.48,22.494,5.842,41.045,2.2494e-05,4.1045000000000004e-05,0.5480326470946522,False,True
7473,1,4,2,1,8,2,4,2,1,False,2,36.947,0.254,0.649,0.121,2.36,0.707,41.038,2.36e-06,4.1037999999999996e-05,0.05750767581266144,False,True
6539,1,11,2,1,22,2,11,2,1,False,2,33.312,0.585,1.41,0.17,4.05,1.47,40.997,4.05e-06,4.0997e-05,0.09878771617435422,False,True
