strand_specificity	n_rna_fragments	gdna_fraction	TA1	NTA1	TD	TE	NTD	NTE	gdna	TA1_expected	TD_expected	TE_expected	TA1_observed	TD_observed	TE_observed	TA1_abs_diff	TD_abs_diff	TE_abs_diff	TA1_rel_err	TD_rel_err	TE_rel_err	nrna_expected	nrna_observed	nrna_abs_diff	nrna_rel_err	gdna_expected	gdna_observed	gdna_abs_diff	total_mrna_expected	total_mrna_observed	total_mrna_rel_err	total_rna_expected	total_rna_observed	total_rna_rel_err	n_fragments_actual	n_intergenic	n_chimeric	rna_fl_true_mean	rna_fl_est_mean	rna_fl_mean_err	rna_fl_true_std	rna_fl_est_std	gdna_fl_true_mean	gdna_fl_est_mean	gdna_fl_mean_err	gdna_fl_true_std	gdna_fl_est_std	rna_fl_n_obs	gdna_fl_n_obs
1.0	10000	0.3	5	100	0	0	0	0	0	54	0	0	61.42	6.41	0.37	7.42	6.41	0.37	0.1375	0.0	0.0	9946	10681.9	735.9	0.074	3000	2249.89	750.11	54	68.21	0.2632	10000	10750.11	0.075	13000	1805	0	250	249.26	-0.74	50	50.33	250	249.09	-0.91	50	50.4	11195	1805
1.0	10000	0.3	5	200	0	0	0	0	0	27	0	0	15.87	5.16	0.52	11.13	5.16	0.52	0.4121	0.0	0.0	9973	10763.08	790.08	0.0792	3000	2215.36	784.64	27	21.55	0.2018	10000	10784.64	0.0785	13000	1812	0	250	249.16	-0.84	50	50.31	250	249.45	-0.55	50	50.31	11188	1812
1.0	10000	0.3	5	500	0	0	0	0	0	11	0	0	5.83	2.14	0.45	5.17	2.14	0.45	0.4698	0.0	0.0	9989	10805.97	816.97	0.0818	3000	2185.61	814.39	11	8.42	0.2349	10000	10814.39	0.0814	13000	1833	0	250	249.3	-0.7	50	50.18	250	248.86	-1.14	50	50.92	11167	1833
1.0	10000	0.3	5	1000	0	0	0	0	0	5	0	0	5.16	5.45	0.53	0.16	5.45	0.53	0.0322	0.0	0.0	9995	10834.61	839.61	0.084	3000	2154.25	845.75	5	11.14	1.2279	10000	10845.75	0.0846	13000	1812	0	250	249.2	-0.8	50	50.26	250	249.45	-0.55	50	50.31	11188	1812
1.0	10000	0.3	10	0	0	0	0	0	0	10000	0	0	10003.43	3.8	2.68	3.43	3.8	2.68	0.0003	0.0	0.0	0	131.82	131.82	0.0	3000	2858.27	141.73	10000	10009.91	0.001	10000	10141.73	0.0142	13000	1817	0	250	251.77	1.77	50	65.25	250	249.22	-0.78	50	50.54	8907	2397
1.0	10000	0.3	10	5	0	0	0	0	0	1778	0	0	1824.4	0.98	1.18	46.4	0.98	1.18	0.0261	0.0	0.0	8222	8342.06	120.06	0.0146	3000	2831.39	168.61	1778	1826.55	0.0273	10000	10168.61	0.0169	13000	1822	0	250	249.41	-0.59	50	53.21	250	249.41	-0.59	50	50.43	8954	2340
1.0	10000	0.3	10	10	0	0	0	0	0	976	0	0	1020.87	4.43	0.47	44.87	4.43	0.47	0.046	0.0	0.0	9024	9183.68	159.68	0.0177	3000	2790.55	209.45	976	1025.76	0.051	10000	10209.45	0.0209	13000	1805	0	250	249.35	-0.65	50	51.18	250	249.59	-0.41	50	50.38	8985	2272
1.0	10000	0.3	10	20	0	0	0	0	0	513	0	0	518.83	2.92	0.38	5.83	2.92	0.38	0.0114	0.0	0.0	9487	9771.71	284.71	0.03	3000	2706.16	293.84	513	522.13	0.0178	10000	10293.84	0.0294	13000	1794	0	250	249.32	-0.68	50	50.72	250	249.48	-0.52	50	50.38	9025	2177
1.0	10000	0.3	10	50	0	0	0	0	0	212	0	0	203.85	1.3	1.38	8.15	1.3	1.38	0.0384	0.0	0.0	9788	10429.7	641.7	0.0656	3000	2363.76	636.24	212	206.54	0.0258	10000	10636.24	0.0636	13000	1787	0	250	249.05	-0.95	50	50.59	250	250.05	0.05	50	50.76	9594	1828
1.0	10000	0.3	10	100	0	0	0	0	0	107	0	0	87.32	3.04	2.87	19.68	3.04	2.87	0.1839	0.0	0.0	9893	10664.81	771.81	0.078	3000	2241.96	758.04	107	93.23	0.1287	10000	10758.04	0.0758	13000	1795	0	250	249.15	-0.85	50	50.18	250	249.37	-0.63	50	51.1	11019	1795
1.0	10000	0.3	10	200	0	0	0	0	0	54	0	0	61.42	6.41	0.37	7.42	6.41	0.37	0.1375	0.0	0.0	9946	10681.9	735.9	0.074	3000	2249.89	750.11	54	68.21	0.2632	10000	10750.11	0.075	13000	1805	0	250	249.26	-0.74	50	50.33	250	249.09	-0.91	50	50.4	11195	1805
1.0	10000	0.3	10	500	0	0	0	0	0	22	0	0	23.89	6.53	0.39	1.89	6.53	0.39	0.0859	0.0	0.0	9978	10760.62	782.62	0.0784	3000	2208.57	791.43	22	30.82	0.4007	10000	10791.43	0.0791	13000	1805	0	250	249.22	-0.78	50	50.28	250	249.09	-0.91	50	50.4	11195	1805
1.0	10000	0.3	10	1000	0	0	0	0	0	11	0	0	5.83	2.14	0.45	5.17	2.14	0.45	0.4698	0.0	0.0	9989	10805.97	816.97	0.0818	3000	2185.61	814.39	11	8.42	0.2349	10000	10814.39	0.0814	13000	1833	0	250	249.3	-0.7	50	50.18	250	248.86	-1.14	50	50.92	11167	1833
1.0	10000	0.3	20	0	0	0	0	0	0	10000	0	0	10003.43	3.8	2.68	3.43	3.8	2.68	0.0003	0.0	0.0	0	131.82	131.82	0.0	3000	2858.27	141.73	10000	10009.91	0.001	10000	10141.73	0.0142	13000	1817	0	250	251.77	1.77	50	65.25	250	249.22	-0.78	50	50.54	8907	2397
1.0	10000	0.3	20	5	0	0	0	0	0	3020	0	0	3037.2	0.83	0.59	17.2	0.83	0.59	0.0057	0.0	0.0	6980	7106.69	126.69	0.0181	3000	2854.69	145.31	3020	3038.62	0.0062	10000	10145.31	0.0145	13000	1820	0	250	249.77	-0.23	50	56.52	250	249.6	-0.4	50	50.51	8951	2362
1.0	10000	0.3	20	10	0	0	0	0	0	1778	0	0	1824.4	0.98	1.18	46.4	0.98	1.18	0.0261	0.0	0.0	8222	8342.06	120.06	0.0146	3000	2831.39	168.61	1778	1826.55	0.0273	10000	10168.61	0.0169	13000	1822	0	250	249.41	-0.59	50	53.21	250	249.41	-0.59	50	50.43	8954	2340
1.0	10000	0.3	20	20	0	0	0	0	0	976	0	0	1020.87	4.43	0.47	44.87	4.43	0.47	0.046	0.0	0.0	9024	9183.68	159.68	0.0177	3000	2790.55	209.45	976	1025.76	0.051	10000	10209.45	0.0209	13000	1805	0	250	249.35	-0.65	50	51.18	250	249.59	-0.41	50	50.38	8985	2272
1.0	10000	0.3	20	50	0	0	0	0	0	415	0	0	409.77	3.1	0.5	5.23	3.1	0.5	0.0126	0.0	0.0	9585	9944.85	359.85	0.0375	3000	2641.77	358.23	415	413.37	0.0039	10000	10358.23	0.0358	13000	1812	0	250	249.35	-0.65	50	50.2	250	249.1	-0.9	50	50.36	9207	2125
1.0	10000	0.3	20	100	0	0	0	0	0	212	0	0	203.85	1.3	1.38	8.15	1.3	1.38	0.0384	0.0	0.0	9788	10429.7	641.7	0.0656	3000	2363.76	636.24	212	206.54	0.0258	10000	10636.24	0.0636	13000	1787	0	250	249.05	-0.95	50	50.59	250	250.05	0.05	50	50.76	9594	1828
1.0	10000	0.3	20	200	0	0	0	0	0	107	0	0	87.32	3.04	2.87	19.68	3.04	2.87	0.1839	0.0	0.0	9893	10664.81	771.81	0.078	3000	2241.96	758.04	107	93.23	0.1287	10000	10758.04	0.0758	13000	1795	0	250	249.15	-0.85	50	50.18	250	249.37	-0.63	50	51.1	11019	1795
1.0	10000	0.3	20	500	0	0	0	0	0	43	0	0	29.04	6.49	0.4	13.96	6.49	0.4	0.3247	0.0	0.0	9957	10755.45	798.45	0.0802	3000	2208.63	791.37	43	35.93	0.1645	10000	10791.37	0.0791	13000	1805	0	250	249.32	-0.68	50	50.83	250	249.09	-0.91	50	50.4	11195	1805
1.0	10000	0.3	20	1000	0	0	0	0	0	22	0	0	23.89	6.53	0.39	1.89	6.53	0.39	0.0859	0.0	0.0	9978	10760.62	782.62	0.0784	3000	2208.57	791.43	22	30.82	0.4007	10000	10791.43	0.0791	13000	1805	0	250	249.22	-0.78	50	50.28	250	249.09	-0.91	50	50.4	11195	1805
1.0	10000	0.3	50	0	0	0	0	0	0	10000	0	0	10003.43	3.8	2.68	3.43	3.8	2.68	0.0003	0.0	0.0	0	131.82	131.82	0.0	3000	2858.27	141.73	10000	10009.91	0.001	10000	10141.73	0.0142	13000	1817	0	250	251.77	1.77	50	65.25	250	249.22	-0.78	50	50.54	8907	2397
1.0	10000	0.3	50	5	0	0	0	0	0	5196	0	0	5188.27	3.2	0.58	7.73	3.2	0.58	0.0015	0.0	0.0	4804	4915.63	111.63	0.0232	3000	2892.32	107.68	5196	5192.05	0.0008	10000	10107.68	0.0108	13000	1819	0	250	251.91	1.91	50	61.17	250	249.91	-0.09	50	50.57	8887	2391
1.0	10000	0.3	50	10	0	0	0	0	0	3510	0	0	3527.05	1.1	0.3	17.05	1.1	0.3	0.0049	0.0	0.0	6490	6601.74	111.74	0.0172	3000	2869.82	130.18	3510	3528.44	0.0053	10000	10130.18	0.013	13000	1833	0	250	250.38	0.38	50	56.19	250	249.49	-0.51	50	50.93	8925	2384
1.0	10000	0.3	50	20	0	0	0	0	0	2128	0	0	2111.14	1.91	4.59	16.86	1.91	4.59	0.0079	0.0	0.0	7872	8028.72	156.72	0.0199	3000	2853.64	146.36	2128	2117.64	0.0049	10000	10146.36	0.0146	13000	1793	0	250	248.83	-1.17	50	52.5	250	250.1	0.1	50	50.72	8902	2337
1.0	10000	0.3	50	50	0	0	0	0	0	976	0	0	1020.87	4.43	0.47	44.87	4.43	0.47	0.046	0.0	0.0	9024	9183.68	159.68	0.0177	3000	2790.55	209.45	976	1025.76	0.051	10000	10209.45	0.0209	13000	1805	0	250	249.35	-0.65	50	51.18	250	249.59	-0.41	50	50.38	8985	2272
1.0	10000	0.3	50	100	0	0	0	0	0	513	0	0	518.83	2.92	0.38	5.83	2.92	0.38	0.0114	0.0	0.0	9487	9771.71	284.71	0.03	3000	2706.16	293.84	513	522.13	0.0178	10000	10293.84	0.0294	13000	1794	0	250	249.32	-0.68	50	50.72	250	249.48	-0.52	50	50.38	9025	2177
1.0	10000	0.3	50	200	0	0	0	0	0	263	0	0	263.53	1.27	1.38	0.53	1.27	1.38	0.002	0.0	0.0	9737	10291.03	554.03	0.0569	3000	2442.78	557.22	263	266.18	0.0121	10000	10557.22	0.0557	13000	1787	0	250	249.11	-0.89	50	50.57	250	250.06	0.06	50	50.8	9429	1910
1.0	10000	0.3	50	500	0	0	0	0	0	107	0	0	87.32	3.04	2.87	19.68	3.04	2.87	0.1839	0.0	0.0	9893	10664.81	771.81	0.078	3000	2241.96	758.04	107	93.23	0.1287	10000	10758.04	0.0758	13000	1795	0	250	249.15	-0.85	50	50.18	250	249.37	-0.63	50	51.1	11019	1795
1.0	10000	0.3	50	1000	0	0	0	0	0	54	0	0	61.42	6.41	0.37	7.42	6.41	0.37	0.1375	0.0	0.0	9946	10681.9	735.9	0.074	3000	2249.89	750.11	54	68.21	0.2632	10000	10750.11	0.075	13000	1805	0	250	249.26	-0.74	50	50.33	250	249.09	-0.91	50	50.4	11195	1805
1.0	10000	0.3	100	0	0	0	0	0	0	10000	0	0	10003.43	3.8	2.68	3.43	3.8	2.68	0.0003	0.0	0.0	0	131.82	131.82	0.0	3000	2858.27	141.73	10000	10009.91	0.001	10000	10141.73	0.0142	13000	1817	0	250	251.77	1.77	50	65.25	250	249.22	-0.78	50	50.54	8907	2397
1.0	10000	0.3	100	5	0	0	0	0	0	6839	0	0	6847.97	1.52	0.52	8.97	1.52	0.52	0.0013	0.0	0.0	3161	3252.74	91.74	0.029	3000	2897.25	102.75	6839	6850.01	0.0016	10000	10102.75	0.0103	13000	1791	0	250	251.25	1.25	50	60.26	250	249.28	-0.72	50	50.83	8799	2400
1.0	10000	0.3	100	10	0	0	0	0	0	5196	0	0	5188.27	3.2	0.58	7.73	3.2	0.58	0.0015	0.0	0.0	4804	4915.63	111.63	0.0232	3000	2892.32	107.68	5196	5192.05	0.0008	10000	10107.68	0.0108	13000	1819	0	250	251.91	1.91	50	61.17	250	249.91	-0.09	50	50.57	8887	2391
1.0	10000	0.3	100	20	0	0	0	0	0	3510	0	0	3527.05	1.1	0.3	17.05	1.1	0.3	0.0049	0.0	0.0	6490	6601.74	111.74	0.0172	3000	2869.82	130.18	3510	3528.44	0.0053	10000	10130.18	0.013	13000	1833	0	250	250.38	0.38	50	56.19	250	249.49	-0.51	50	50.93	8925	2384
1.0	10000	0.3	100	50	0	0	0	0	0	1778	0	0	1824.4	0.98	1.18	46.4	0.98	1.18	0.0261	0.0	0.0	8222	8342.06	120.06	0.0146	3000	2831.39	168.61	1778	1826.55	0.0273	10000	10168.61	0.0169	13000	1822	0	250	249.41	-0.59	50	53.21	250	249.41	-0.59	50	50.43	8954	2340
1.0	10000	0.3	100	100	0	0	0	0	0	976	0	0	1020.87	4.43	0.47	44.87	4.43	0.47	0.046	0.0	0.0	9024	9183.68	159.68	0.0177	3000	2790.55	209.45	976	1025.76	0.051	10000	10209.45	0.0209	13000	1805	0	250	249.35	-0.65	50	51.18	250	249.59	-0.41	50	50.38	8985	2272
1.0	10000	0.3	100	200	0	0	0	0	0	513	0	0	518.83	2.92	0.38	5.83	2.92	0.38	0.0114	0.0	0.0	9487	9771.71	284.71	0.03	3000	2706.16	293.84	513	522.13	0.0178	10000	10293.84	0.0294	13000	1794	0	250	249.32	-0.68	50	50.72	250	249.48	-0.52	50	50.38	9025	2177
1.0	10000	0.3	100	500	0	0	0	0	0	212	0	0	203.85	1.3	1.38	8.15	1.3	1.38	0.0384	0.0	0.0	9788	10429.7	641.7	0.0656	3000	2363.76	636.24	212	206.54	0.0258	10000	10636.24	0.0636	13000	1787	0	250	249.05	-0.95	50	50.59	250	250.05	0.05	50	50.76	9594	1828
1.0	10000	0.3	100	1000	0	0	0	0	0	107	0	0	87.32	3.04	2.87	19.68	3.04	2.87	0.1839	0.0	0.0	9893	10664.81	771.81	0.078	3000	2241.96	758.04	107	93.23	0.1287	10000	10758.04	0.0758	13000	1795	0	250	249.15	-0.85	50	50.18	250	249.37	-0.63	50	51.1	11019	1795
1.0	10000	0.3	200	0	0	0	0	0	0	10000	0	0	10003.43	3.8	2.68	3.43	3.8	2.68	0.0003	0.0	0.0	0	131.82	131.82	0.0	3000	2858.27	141.73	10000	10009.91	0.001	10000	10141.73	0.0142	13000	1817	0	250	251.77	1.77	50	65.25	250	249.22	-0.78	50	50.54	8907	2397
1.0	10000	0.3	200	5	0	0	0	0	0	8123	0	0	8124.56	2.95	1.06	1.56	2.95	1.06	0.0002	0.0	0.0	1877	1980.37	103.37	0.0551	3000	2891.07	108.93	8123	8128.57	0.0007	10000	10108.93	0.0109	13000	1859	0	250	251.56	1.56	50	61.81	250	249.69	-0.31	50	50.69	8906	2425
1.0	10000	0.3	200	10	0	0	0	0	0	6839	0	0	6847.97	1.52	0.52	8.97	1.52	0.52	0.0013	0.0	0.0	3161	3252.74	91.74	0.029	3000	2897.25	102.75	6839	6850.01	0.0016	10000	10102.75	0.0103	13000	1791	0	250	251.25	1.25	50	60.26	250	249.28	-0.72	50	50.83	8799	2400
1.0	10000	0.3	200	20	0	0	0	0	0	5196	0	0	5188.27	3.2	0.58	7.73	3.2	0.58	0.0015	0.0	0.0	4804	4915.63	111.63	0.0232	3000	2892.32	107.68	5196	5192.05	0.0008	10000	10107.68	0.0108	13000	1819	0	250	251.91	1.91	50	61.17	250	249.91	-0.09	50	50.57	8887	2391
1.0	10000	0.3	200	50	0	0	0	0	0	3020	0	0	3037.2	0.83	0.59	17.2	0.83	0.59	0.0057	0.0	0.0	6980	7106.69	126.69	0.0181	3000	2854.69	145.31	3020	3038.62	0.0062	10000	10145.31	0.0145	13000	1820	0	250	249.77	-0.23	50	56.52	250	249.6	-0.4	50	50.51	8951	2362
1.0	10000	0.3	200	100	0	0	0	0	0	1778	0	0	1824.4	0.98	1.18	46.4	0.98	1.18	0.0261	0.0	0.0	8222	8342.06	120.06	0.0146	3000	2831.39	168.61	1778	1826.55	0.0273	10000	10168.61	0.0169	13000	1822	0	250	249.41	-0.59	50	53.21	250	249.41	-0.59	50	50.43	8954	2340
1.0	10000	0.3	200	200	0	0	0	0	0	976	0	0	1020.87	4.43	0.47	44.87	4.43	0.47	0.046	0.0	0.0	9024	9183.68	159.68	0.0177	3000	2790.55	209.45	976	1025.76	0.051	10000	10209.45	0.0209	13000	1805	0	250	249.35	-0.65	50	51.18	250	249.59	-0.41	50	50.38	8985	2272
1.0	10000	0.3	200	500	0	0	0	0	0	415	0	0	409.77	3.1	0.5	5.23	3.1	0.5	0.0126	0.0	0.0	9585	9944.85	359.85	0.0375	3000	2641.77	358.23	415	413.37	0.0039	10000	10358.23	0.0358	13000	1812	0	250	249.35	-0.65	50	50.2	250	249.1	-0.9	50	50.36	9207	2125
1.0	10000	0.3	200	1000	0	0	0	0	0	212	0	0	203.85	1.3	1.38	8.15	1.3	1.38	0.0384	0.0	0.0	9788	10429.7	641.7	0.0656	3000	2363.76	636.24	212	206.54	0.0258	10000	10636.24	0.0636	13000	1787	0	250	249.05	-0.95	50	50.59	250	250.05	0.05	50	50.76	9594	1828
1.0	10000	0.3	500	0	0	0	0	0	0	10000	0	0	10003.43	3.8	2.68	3.43	3.8	2.68	0.0003	0.0	0.0	0	131.82	131.82	0.0	3000	2858.27	141.73	10000	10009.91	0.001	10000	10141.73	0.0142	13000	1817	0	250	251.77	1.77	50	65.25	250	249.22	-0.78	50	50.54	8907	2397
1.0	10000	0.3	500	5	0	0	0	0	0	9154	0	0	9152.08	3.99	1.14	1.92	3.99	1.14	0.0002	0.0	0.0	846	971.37	125.37	0.1482	3000	2871.42	128.58	9154	9157.2	0.0003	10000	10128.58	0.0129	13000	1827	0	250	252.32	2.32	50	68.5	250	249.69	-0.31	50	50.49	8953	2391
1.0	10000	0.3	500	10	0	0	0	0	0	8439	0	0	8431.79	1.83	0.83	7.21	1.83	0.83	0.0009	0.0	0.0	1561	1711.69	150.69	0.0965	3000	2853.86	146.14	8439	8434.45	0.0005	10000	10146.14	0.0146	13000	1796	0	250	251.84	1.84	50	65.23	250	250.54	0.54	50	50.13	8961	2365
1.0	10000	0.3	500	20	0	0	0	0	0	7300	0	0	7300.02	1.89	0.47	0.02	1.89	0.47	0.0	0.0	0.0	2700	2833.14	133.14	0.0493	3000	2864.47	135.53	7300	7302.39	0.0003	10000	10135.53	0.0136	13000	1798	0	250	251.52	1.52	50	60.28	250	249.61	-0.39	50	50.33	8874	2386
1.0	10000	0.3	500	50	0	0	0	0	0	5196	0	0	5188.27	3.2	0.58	7.73	3.2	0.58	0.0015	0.0	0.0	4804	4915.63	111.63	0.0232	3000	2892.32	107.68	5196	5192.05	0.0008	10000	10107.68	0.0108	13000	1819	0	250	251.91	1.91	50	61.17	250	249.91	-0.09	50	50.57	8887	2391
1.0	10000	0.3	500	100	0	0	0	0	0	3510	0	0	3527.05	1.1	0.3	17.05	1.1	0.3	0.0049	0.0	0.0	6490	6601.74	111.74	0.0172	3000	2869.82	130.18	3510	3528.44	0.0053	10000	10130.18	0.013	13000	1833	0	250	250.38	0.38	50	56.19	250	249.49	-0.51	50	50.93	8925	2384
1.0	10000	0.3	500	200	0	0	0	0	0	2128	0	0	2111.14	1.91	4.59	16.86	1.91	4.59	0.0079	0.0	0.0	7872	8028.72	156.72	0.0199	3000	2853.64	146.36	2128	2117.64	0.0049	10000	10146.36	0.0146	13000	1793	0	250	248.83	-1.17	50	52.5	250	250.1	0.1	50	50.72	8902	2337
1.0	10000	0.3	500	500	0	0	0	0	0	976	0	0	1020.87	4.43	0.47	44.87	4.43	0.47	0.046	0.0	0.0	9024	9183.68	159.68	0.0177	3000	2790.55	209.45	976	1025.76	0.051	10000	10209.45	0.0209	13000	1805	0	250	249.35	-0.65	50	51.18	250	249.59	-0.41	50	50.38	8985	2272
1.0	10000	0.3	500	1000	0	0	0	0	0	513	0	0	518.83	2.92	0.38	5.83	2.92	0.38	0.0114	0.0	0.0	9487	9771.71	284.71	0.03	3000	2706.16	293.84	513	522.13	0.0178	10000	10293.84	0.0294	13000	1794	0	250	249.32	-0.68	50	50.72	250	249.48	-0.52	50	50.38	9025	2177
1.0	10000	0.3	1000	0	0	0	0	0	0	10000	0	0	10003.43	3.8	2.68	3.43	3.8	2.68	0.0003	0.0	0.0	0	131.82	131.82	0.0	3000	2858.27	141.73	10000	10009.91	0.001	10000	10141.73	0.0142	13000	1817	0	250	251.77	1.77	50	65.25	250	249.22	-0.78	50	50.54	8907	2397
1.0	10000	0.3	1000	5	0	0	0	0	0	9558	0	0	9569.65	1.53	3.06	11.65	1.53	3.06	0.0012	0.0	0.0	442	536.3	94.3	0.2133	3000	2889.46	110.54	9558	9574.24	0.0017	10000	10110.54	0.0111	13000	1795	0	250	251.07	1.07	50	61.21	250	249.47	-0.53	50	50.76	8836	2400
1.0	10000	0.3	1000	10	0	0	0	0	0	9154	0	0	9152.08	3.99	1.14	1.92	3.99	1.14	0.0002	0.0	0.0	846	971.37	125.37	0.1482	3000	2871.42	128.58	9154	9157.2	0.0003	10000	10128.58	0.0129	13000	1827	0	250	252.32	2.32	50	68.5	250	249.69	-0.31	50	50.49	8953	2391
1.0	10000	0.3	1000	20	0	0	0	0	0	8439	0	0	8431.79	1.83	0.83	7.21	1.83	0.83	0.0009	0.0	0.0	1561	1711.69	150.69	0.0965	3000	2853.86	146.14	8439	8434.45	0.0005	10000	10146.14	0.0146	13000	1796	0	250	251.84	1.84	50	65.23	250	250.54	0.54	50	50.13	8961	2365
1.0	10000	0.3	1000	50	0	0	0	0	0	6839	0	0	6847.97	1.52	0.52	8.97	1.52	0.52	0.0013	0.0	0.0	3161	3252.74	91.74	0.029	3000	2897.25	102.75	6839	6850.01	0.0016	10000	10102.75	0.0103	13000	1791	0	250	251.25	1.25	50	60.26	250	249.28	-0.72	50	50.83	8799	2400
1.0	10000	0.3	1000	100	0	0	0	0	0	5196	0	0	5188.27	3.2	0.58	7.73	3.2	0.58	0.0015	0.0	0.0	4804	4915.63	111.63	0.0232	3000	2892.32	107.68	5196	5192.05	0.0008	10000	10107.68	0.0108	13000	1819	0	250	251.91	1.91	50	61.17	250	249.91	-0.09	50	50.57	8887	2391
1.0	10000	0.3	1000	200	0	0	0	0	0	3510	0	0	3527.05	1.1	0.3	17.05	1.1	0.3	0.0049	0.0	0.0	6490	6601.74	111.74	0.0172	3000	2869.82	130.18	3510	3528.44	0.0053	10000	10130.18	0.013	13000	1833	0	250	250.38	0.38	50	56.19	250	249.49	-0.51	50	50.93	8925	2384
1.0	10000	0.3	1000	500	0	0	0	0	0	1778	0	0	1824.4	0.98	1.18	46.4	0.98	1.18	0.0261	0.0	0.0	8222	8342.06	120.06	0.0146	3000	2831.39	168.61	1778	1826.55	0.0273	10000	10168.61	0.0169	13000	1822	0	250	249.41	-0.59	50	53.21	250	249.41	-0.59	50	50.43	8954	2340
1.0	10000	0.3	1000	1000	0	0	0	0	0	976	0	0	1020.87	4.43	0.47	44.87	4.43	0.47	0.046	0.0	0.0	9024	9183.68	159.68	0.0177	3000	2790.55	209.45	976	1025.76	0.051	10000	10209.45	0.0209	13000	1805	0	250	249.35	-0.65	50	51.18	250	249.59	-0.41	50	50.38	8985	2272
1.0	10000	0.5	0	0	0	0	0	0	0	3289	3277	3434	3296.46	3231.45	3429.01	7.46	45.55	4.99	0.0023	0.0139	0.0015	0	61.27	61.27	0.0	5000	4981.81	18.19	10000	9956.92	0.0043	10000	10018.19	0.0018	15000	3036	0	250	250.58	0.58	50	59.36	250	249.74	-0.26	50	50.09	8080	4043
1.0	10000	0.5	0	5	0	0	0	0	0	0	0	0	0.31	1.46	1.23	0.31	1.46	1.23	0.0	0.0	0.0	10000	11127.7	1127.7	0.1128	5000	3869.31	1130.69	0	2.99	0.0	10000	11130.69	0.1131	15000	3036	0	250	249.16	-0.84	50	50.16	250	249.77	-0.23	50	50.04	11964	3036
1.0	10000	0.5	0	10	0	0	0	0	0	0	0	0	0.31	1.46	1.23	0.31	1.46	1.23	0.0	0.0	0.0	10000	11127.7	1127.7	0.1128	5000	3869.31	1130.69	0	2.99	0.0	10000	11130.69	0.1131	15000	3036	0	250	249.16	-0.84	50	50.16	250	249.77	-0.23	50	50.04	11964	3036
1.0	10000	0.5	0	20	0	0	0	0	0	0	0	0	0.31	1.46	1.23	0.31	1.46	1.23	0.0	0.0	0.0	10000	11127.7	1127.7	0.1128	5000	3869.31	1130.69	0	2.99	0.0	10000	11130.69	0.1131	15000	3036	0	250	249.16	-0.84	50	50.16	250	249.77	-0.23	50	50.04	11964	3036
1.0	10000	0.5	0	50	0	0	0	0	0	0	0	0	0.31	1.46	1.23	0.31	1.46	1.23	0.0	0.0	0.0	10000	11127.7	1127.7	0.1128	5000	3869.31	1130.69	0	2.99	0.0	10000	11130.69	0.1131	15000	3036	0	250	249.16	-0.84	50	50.16	250	249.77	-0.23	50	50.04	11964	3036
1.0	10000	0.5	0	100	0	0	0	0	0	0	0	0	0.31	1.46	1.23	0.31	1.46	1.23	0.0	0.0	0.0	10000	11127.7	1127.7	0.1128	5000	3869.31	1130.69	0	2.99	0.0	10000	11130.69	0.1131	15000	3036	0	250	249.16	-0.84	50	50.16	250	249.77	-0.23	50	50.04	11964	3036
1.0	10000	0.5	0	200	0	0	0	0	0	0	0	0	0.31	1.46	1.23	0.31	1.46	1.23	0.0	0.0	0.0	10000	11127.7	1127.7	0.1128	5000	3869.31	1130.69	0	2.99	0.0	10000	11130.69	0.1131	15000	3036	0	250	249.16	-0.84	50	50.16	250	249.77	-0.23	50	50.04	11964	3036
1.0	10000	0.5	0	500	0	0	0	0	0	0	0	0	0.31	1.46	1.23	0.31	1.46	1.23	0.0	0.0	0.0	10000	11127.7	1127.7	0.1128	5000	3869.31	1130.69	0	2.99	0.0	10000	11130.69	0.1131	15000	3036	0	250	249.16	-0.84	50	50.16	250	249.77	-0.23	50	50.04	11964	3036
1.0	10000	0.5	0	1000	0	0	0	0	0	0	0	0	0.31	1.46	1.23	0.31	1.46	1.23	0.0	0.0	0.0	10000	11127.7	1127.7	0.1128	5000	3869.31	1130.69	0	2.99	0.0	10000	11130.69	0.1131	15000	3036	0	250	249.16	-0.84	50	50.16	250	249.77	-0.23	50	50.04	11964	3036
1.0	10000	0.5	5	0	0	0	0	0	0	10000	0	0	10008.92	0.82	0.66	8.92	0.82	0.66	0.0009	0.0	0.0	0	59.52	59.52	0.0	5000	4930.08	69.92	10000	10010.4	0.001	10000	10069.92	0.007	15000	3036	0	250	251.83	1.83	50	64.24	250	249.74	-0.26	50	50.09	8092	4054
1.0	10000	0.5	5	5	0	0	0	0	0	976	0	0	1023.95	1.7	1.21	47.95	1.7	1.21	0.0491	0.0	0.0	9024	9074.64	50.64	0.0056	5000	4898.49	101.51	976	1026.86	0.0521	10000	10101.51	0.0102	15000	3017	0	250	249.29	-0.71	50	51.01	250	249.73	-0.27	50	50.19	8159	3916
1.0	10000	0.5	5	10	0	0	0	0	0	513	0	0	520.38	1.15	1.01	7.38	1.15	1.01	0.0144	0.0	0.0	9487	9671.15	184.15	0.0194	5000	4806.31	193.69	513	522.54	0.0186	10000	10193.69	0.0194	15000	3001	0	250	249.04	-0.96	50	50.57	250	250.14	0.14	50	50.05	8262	3791
