strand_specificity	n_rna_fragments	gdna_fraction	TA1	NTA1	TD	TE	NTD	NTE	gdna	nrna_sparsity_alpha	gdna_prior_scale	mode	TA1_expected	TD_expected	TE_expected	TA1_observed	TD_observed	TE_observed	TA1_abs_diff	TD_abs_diff	TE_abs_diff	TA1_rel_err	TD_rel_err	TE_rel_err	nrna_expected	nrna_observed	nrna_abs_diff	nrna_rel_err	gdna_expected	gdna_observed	gdna_abs_diff	total_mrna_expected	total_mrna_observed	total_mrna_rel_err	total_rna_expected	total_rna_observed	total_rna_rel_err	n_fragments_actual	n_intergenic	n_chimeric	rna_fl_true_mean	rna_fl_est_mean	rna_fl_mean_err	rna_fl_true_std	rna_fl_est_std	gdna_fl_true_mean	gdna_fl_est_mean	gdna_fl_mean_err	gdna_fl_true_std	gdna_fl_est_std	rna_fl_n_obs	gdna_fl_n_obs	cal_kappa_true	cal_kappa_est	cal_kappa_err	cal_density_est	cal_gdna_fl_true_mean	cal_gdna_fl_est_mean	cal_gdna_fl_mean_err	cal_gdna_fl_true_std	cal_gdna_fl_est_std	cal_n_seed	cal_n_iterations	cal_converged	cal_mean_weight	cal_n_regions
1.0	10000	0.0	1000	1000	0	0	0	0	0	0.5	5.0	map	976	0	0	1017.18	0.0	0.0	41.18	0.0	0.0	0.0422	0.0	0.0	9024	8982.82	41.18	0.0046	0	0.0	0.0	976	1017.18	0.0422	10000	10000.0	0.0	10000	0	0	250	249.26	-0.74	50	51.2	250.0			50.0		10000	0		50.0		8.1205e-01	250.0	248.27	-1.73	50.0	49.95	0	1	True	0.6245	13
1.0	10000	0.0	1000	1000	0	0	0	0	0	0.5	5.0	vbem	976	0	0	1017.05	0.0	0.0	41.05	0.0	0.0	0.0421	0.0	0.0	9024	8982.95	41.05	0.0045	0	0.0	0.0	976	1017.05	0.0421	10000	10000.0	0.0	10000	0	0	250	249.26	-0.74	50	51.2	250.0			50.0		10000	0		50.0		8.1205e-01	250.0	248.27	-1.73	50.0	49.95	0	1	True	0.6245	13
1.0	10000	0.0	1000	1000	0	0	0	0	0	0.7	0.0	map	976	0	0	1017.17	0.0	0.0	41.17	0.0	0.0	0.0422	0.0	0.0	9024	8982.83	41.17	0.0046	0	0.0	0.0	976	1017.17	0.0422	10000	10000.0	0.0	10000	0	0	250	249.26	-0.74	50	51.2	250.0			50.0		10000	0		50.0		8.1205e-01	250.0	248.27	-1.73	50.0	49.95	0	1	True	0.6245	13
1.0	10000	0.0	1000	1000	0	0	0	0	0	0.7	0.0	vbem	976	0	0	1017.03	0.0	0.0	41.03	0.0	0.0	0.042	0.0	0.0	9024	8982.97	41.03	0.0045	0	0.0	0.0	976	1017.03	0.042	10000	10000.0	0.0	10000	0	0	250	249.26	-0.74	50	51.2	250.0			50.0		10000	0		50.0		8.1205e-01	250.0	248.27	-1.73	50.0	49.95	0	1	True	0.6245	13
1.0	10000	0.0	1000	1000	0	0	0	0	0	0.7	1.0	map	976	0	0	1017.17	0.0	0.0	41.17	0.0	0.0	0.0422	0.0	0.0	9024	8982.83	41.17	0.0046	0	0.0	0.0	976	1017.17	0.0422	10000	10000.0	0.0	10000	0	0	250	249.26	-0.74	50	51.2	250.0			50.0		10000	0		50.0		8.1205e-01	250.0	248.27	-1.73	50.0	49.95	0	1	True	0.6245	13
1.0	10000	0.0	1000	1000	0	0	0	0	0	0.7	1.0	vbem	976	0	0	1017.03	0.0	0.0	41.03	0.0	0.0	0.042	0.0	0.0	9024	8982.97	41.03	0.0045	0	0.0	0.0	976	1017.03	0.042	10000	10000.0	0.0	10000	0	0	250	249.26	-0.74	50	51.2	250.0			50.0		10000	0		50.0		8.1205e-01	250.0	248.27	-1.73	50.0	49.95	0	1	True	0.6245	13
1.0	10000	0.0	1000	1000	0	0	0	0	0	0.7	5.0	map	976	0	0	1017.17	0.0	0.0	41.17	0.0	0.0	0.0422	0.0	0.0	9024	8982.83	41.17	0.0046	0	0.0	0.0	976	1017.17	0.0422	10000	10000.0	0.0	10000	0	0	250	249.26	-0.74	50	51.2	250.0			50.0		10000	0		50.0		8.1205e-01	250.0	248.27	-1.73	50.0	49.95	0	1	True	0.6245	13
1.0	10000	0.0	1000	1000	0	0	0	0	0	0.7	5.0	vbem	976	0	0	1017.03	0.0	0.0	41.03	0.0	0.0	0.042	0.0	0.0	9024	8982.97	41.03	0.0045	0	0.0	0.0	976	1017.03	0.042	10000	10000.0	0.0	10000	0	0	250	249.26	-0.74	50	51.2	250.0			50.0		10000	0		50.0		8.1205e-01	250.0	248.27	-1.73	50.0	49.95	0	1	True	0.6245	13
1.0	10000	0.0	1000	1000	0	0	0	0	0	0.9	0.0	map	976	0	0	1017.15	0.0	0.0	41.15	0.0	0.0	0.0422	0.0	0.0	9024	8982.85	41.15	0.0046	0	0.0	0.0	976	1017.15	0.0422	10000	10000.0	0.0	10000	0	0	250	249.26	-0.74	50	51.2	250.0			50.0		10000	0		50.0		8.1205e-01	250.0	248.27	-1.73	50.0	49.95	0	1	True	0.6245	13
1.0	10000	0.0	1000	1000	0	0	0	0	0	0.9	0.0	vbem	976	0	0	1017.02	0.0	0.0	41.02	0.0	0.0	0.042	0.0	0.0	9024	8982.98	41.02	0.0045	0	0.0	0.0	976	1017.02	0.042	10000	10000.0	0.0	10000	0	0	250	249.26	-0.74	50	51.2	250.0			50.0		10000	0		50.0		8.1205e-01	250.0	248.27	-1.73	50.0	49.95	0	1	True	0.6245	13
1.0	10000	0.0	1000	1000	0	0	0	0	0	0.9	1.0	map	976	0	0	1017.15	0.0	0.0	41.15	0.0	0.0	0.0422	0.0	0.0	9024	8982.85	41.15	0.0046	0	0.0	0.0	976	1017.15	0.0422	10000	10000.0	0.0	10000	0	0	250	249.26	-0.74	50	51.2	250.0			50.0		10000	0		50.0		8.1205e-01	250.0	248.27	-1.73	50.0	49.95	0	1	True	0.6245	13
1.0	10000	0.0	1000	1000	0	0	0	0	0	0.9	1.0	vbem	976	0	0	1017.02	0.0	0.0	41.02	0.0	0.0	0.042	0.0	0.0	9024	8982.98	41.02	0.0045	0	0.0	0.0	976	1017.02	0.042	10000	10000.0	0.0	10000	0	0	250	249.26	-0.74	50	51.2	250.0			50.0		10000	0		50.0		8.1205e-01	250.0	248.27	-1.73	50.0	49.95	0	1	True	0.6245	13
1.0	10000	0.0	1000	1000	0	0	0	0	0	0.9	5.0	map	976	0	0	1017.15	0.0	0.0	41.15	0.0	0.0	0.0422	0.0	0.0	9024	8982.85	41.15	0.0046	0	0.0	0.0	976	1017.15	0.0422	10000	10000.0	0.0	10000	0	0	250	249.26	-0.74	50	51.2	250.0			50.0		10000	0		50.0		8.1205e-01	250.0	248.27	-1.73	50.0	49.95	0	1	True	0.6245	13
1.0	10000	0.0	1000	1000	0	0	0	0	0	0.9	5.0	vbem	976	0	0	1017.02	0.0	0.0	41.02	0.0	0.0	0.042	0.0	0.0	9024	8982.98	41.02	0.0045	0	0.0	0.0	976	1017.02	0.042	10000	10000.0	0.0	10000	0	0	250	249.26	-0.74	50	51.2	250.0			50.0		10000	0		50.0		8.1205e-01	250.0	248.27	-1.73	50.0	49.95	0	1	True	0.6245	13
1.0	10000	0.0	1000	1000	0	0	0	0	0	1.0	0.0	map	976	0	0	1017.14	0.0	0.0	41.14	0.0	0.0	0.0422	0.0	0.0	9024	8982.86	41.14	0.0046	0	0.0	0.0	976	1017.14	0.0422	10000	10000.0	0.0	10000	0	0	250	249.26	-0.74	50	51.2	250.0			50.0		10000	0		50.0		8.1205e-01	250.0	248.27	-1.73	50.0	49.95	0	1	True	0.6245	13
1.0	10000	0.0	1000	1000	0	0	0	0	0	1.0	0.0	vbem	976	0	0	1017.01	0.0	0.0	41.01	0.0	0.0	0.042	0.0	0.0	9024	8982.99	41.01	0.0045	0	0.0	0.0	976	1017.01	0.042	10000	10000.0	0.0	10000	0	0	250	249.26	-0.74	50	51.2	250.0			50.0		10000	0		50.0		8.1205e-01	250.0	248.27	-1.73	50.0	49.95	0	1	True	0.6245	13
1.0	10000	0.0	1000	1000	0	0	0	0	0	1.0	1.0	map	976	0	0	1017.14	0.0	0.0	41.14	0.0	0.0	0.0422	0.0	0.0	9024	8982.86	41.14	0.0046	0	0.0	0.0	976	1017.14	0.0422	10000	10000.0	0.0	10000	0	0	250	249.26	-0.74	50	51.2	250.0			50.0		10000	0		50.0		8.1205e-01	250.0	248.27	-1.73	50.0	49.95	0	1	True	0.6245	13
1.0	10000	0.0	1000	1000	0	0	0	0	0	1.0	1.0	vbem	976	0	0	1017.01	0.0	0.0	41.01	0.0	0.0	0.042	0.0	0.0	9024	8982.99	41.01	0.0045	0	0.0	0.0	976	1017.01	0.042	10000	10000.0	0.0	10000	0	0	250	249.26	-0.74	50	51.2	250.0			50.0		10000	0		50.0		8.1205e-01	250.0	248.27	-1.73	50.0	49.95	0	1	True	0.6245	13
1.0	10000	0.0	1000	1000	0	0	0	0	0	1.0	5.0	map	976	0	0	1017.14	0.0	0.0	41.14	0.0	0.0	0.0422	0.0	0.0	9024	8982.86	41.14	0.0046	0	0.0	0.0	976	1017.14	0.0422	10000	10000.0	0.0	10000	0	0	250	249.26	-0.74	50	51.2	250.0			50.0		10000	0		50.0		8.1205e-01	250.0	248.27	-1.73	50.0	49.95	0	1	True	0.6245	13
1.0	10000	0.0	1000	1000	0	0	0	0	0	1.0	5.0	vbem	976	0	0	1017.01	0.0	0.0	41.01	0.0	0.0	0.042	0.0	0.0	9024	8982.99	41.01	0.0045	0	0.0	0.0	976	1017.01	0.042	10000	10000.0	0.0	10000	0	0	250	249.26	-0.74	50	51.2	250.0			50.0		10000	0		50.0		8.1205e-01	250.0	248.27	-1.73	50.0	49.95	0	1	True	0.6245	13
1.0	10000	0.3	0	0	0	0	0	0	0	0.3	0.0	map	0	0	0	0.15	1.61	2.06	0.15	1.61	2.06	0.0	0.0	0.0	0	199.32	199.32	0.0	3000	2796.85	203.15	0	3.82	0.0	0	203.15	0.0	3000	1830	0	250	248.91	-1.09	50	49.39	250.0	247.91	-2.09	50.0	50.84	1170	1830		10000.0		5.8486e-02	250.0	248.18	-1.82	50.0	49.52	6	2	True	0.7842	13
1.0	10000	0.3	0	0	0	0	0	0	0	0.3	0.0	vbem	0	0	0	0.0	0.76	0.0	0.0	0.76	0.0	0.0	0.0	0.0	0	168.88	168.88	0.0	3000	2830.36	169.64	0	0.76	0.0	0	169.64	0.0	3000	1830	0	250	248.91	-1.09	50	49.39	250.0	247.91	-2.09	50.0	50.84	1170	1830		10000.0		5.8486e-02	250.0	248.18	-1.82	50.0	49.52	6	2	True	0.7842	13
1.0	10000	0.3	0	0	0	0	0	0	0	0.3	1.0	map	0	0	0	0.12	0.45	0.41	0.12	0.45	0.41	0.0	0.0	0.0	0	8.08	8.08	0.0	3000	2990.93	9.07	0	0.99	0.0	0	9.07	0.0	3000	1830	0	250	248.91	-1.09	50	49.39	250.0	247.91	-2.09	50.0	50.84	1170	1830		10000.0		5.8486e-02	250.0	248.18	-1.82	50.0	49.52	6	2	True	0.7842	13
1.0	10000	0.3	0	0	0	0	0	0	0	0.3	1.0	vbem	0	0	0	0.0	0.32	0.0	0.0	0.32	0.0	0.0	0.0	0.0	0	0.59	0.59	0.0	3000	2999.09	0.91	0	0.32	0.0	0	0.91	0.0	3000	1830	0	250	248.91	-1.09	50	49.39	250.0	247.91	-2.09	50.0	50.84	1170	1830		10000.0		5.8486e-02	250.0	248.18	-1.82	50.0	49.52	6	2	True	0.7842	13
1.0	10000	0.3	0	0	0	0	0	0	0	0.3	5.0	map	0	0	0	0.06	0.12	0.09	0.06	0.12	0.09	0.0	0.0	0.0	0	0.8	0.8	0.0	3000	2998.94	1.06	0	0.26	0.0	0	1.06	0.0	3000	1830	0	250	248.91	-1.09	50	49.39	250.0	247.91	-2.09	50.0	50.84	1170	1830		10000.0		5.8486e-02	250.0	248.18	-1.82	50.0	49.52	6	2	True	0.7842	13
1.0	10000	0.3	0	0	0	0	0	0	0	0.3	5.0	vbem	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	3000	3000.0	0.0	0	0.0	0.0	0	0.0	0.0	3000	1830	0	250	248.91	-1.09	50	49.39	250.0	247.91	-2.09	50.0	50.84	1170	1830		10000.0		5.8486e-02	250.0	248.18	-1.82	50.0	49.52	6	2	True	0.7842	13
1.0	10000	0.3	0	0	0	0	0	0	0	0.5	0.0	map	0	0	0	0.15	1.61	1.98	0.15	1.61	1.98	0.0	0.0	0.0	0	206.5	206.5	0.0	3000	2789.77	210.23	0	3.73	0.0	0	210.23	0.0	3000	1830	0	250	248.91	-1.09	50	49.39	250.0	247.91	-2.09	50.0	50.84	1170	1830		10000.0		5.8486e-02	250.0	248.18	-1.82	50.0	49.52	6	2	True	0.7842	13
1.0	10000	0.3	0	0	0	0	0	0	0	0.5	0.0	vbem	0	0	0	0.0	0.76	0.0	0.0	0.76	0.0	0.0	0.0	0.0	0	190.41	190.41	0.0	3000	2808.83	191.17	0	0.76	0.0	0	191.17	0.0	3000	1830	0	250	248.91	-1.09	50	49.39	250.0	247.91	-2.09	50.0	50.84	1170	1830		10000.0		5.8486e-02	250.0	248.18	-1.82	50.0	49.52	6	2	True	0.7842	13
1.0	10000	0.3	0	0	0	0	0	0	0	0.5	1.0	map	0	0	0	0.12	0.45	0.41	0.12	0.45	0.41	0.0	0.0	0.0	0	12.7	12.7	0.0	3000	2986.32	13.68	0	0.98	0.0	0	13.68	0.0	3000	1830	0	250	248.91	-1.09	50	49.39	250.0	247.91	-2.09	50.0	50.84	1170	1830		10000.0		5.8486e-02	250.0	248.18	-1.82	50.0	49.52	6	2	True	0.7842	13
1.0	10000	0.3	0	0	0	0	0	0	0	0.5	1.0	vbem	0	0	0	0.0	0.32	0.0	0.0	0.32	0.0	0.0	0.0	0.0	0	2.05	2.05	0.0	3000	2997.63	2.37	0	0.32	0.0	0	2.37	0.0	3000	1830	0	250	248.91	-1.09	50	49.39	250.0	247.91	-2.09	50.0	50.84	1170	1830		10000.0		5.8486e-02	250.0	248.18	-1.82	50.0	49.52	6	2	True	0.7842	13
1.0	10000	0.3	0	0	0	0	0	0	0	0.5	5.0	map	0	0	0	0.06	0.12	0.09	0.06	0.12	0.09	0.0	0.0	0.0	0	1.32	1.32	0.0	3000	2998.41	1.59	0	0.26	0.0	0	1.59	0.0	3000	1830	0	250	248.91	-1.09	50	49.39	250.0	247.91	-2.09	50.0	50.84	1170	1830		10000.0		5.8486e-02	250.0	248.18	-1.82	50.0	49.52	6	2	True	0.7842	13
1.0	10000	0.3	0	0	0	0	0	0	0	0.5	5.0	vbem	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.69	0.69	0.0	3000	2999.31	0.69	0	0.0	0.0	0	0.69	0.0	3000	1830	0	250	248.91	-1.09	50	49.39	250.0	247.91	-2.09	50.0	50.84	1170	1830		10000.0		5.8486e-02	250.0	248.18	-1.82	50.0	49.52	6	2	True	0.7842	13
1.0	10000	0.3	0	0	0	0	0	0	0	0.7	0.0	map	0	0	0	0.15	1.61	1.91	0.15	1.61	1.91	0.0	0.0	0.0	0	212.82	212.82	0.0	3000	2783.51	216.49	0	3.67	0.0	0	216.49	0.0	3000	1830	0	250	248.91	-1.09	50	49.39	250.0	247.91	-2.09	50.0	50.84	1170	1830		10000.0		5.8486e-02	250.0	248.18	-1.82	50.0	49.52	6	2	True	0.7842	13
1.0	10000	0.3	0	0	0	0	0	0	0	0.7	0.0	vbem	0	0	0	0.0	0.76	0.0	0.0	0.76	0.0	0.0	0.0	0.0	0	200.42	200.42	0.0	3000	2798.82	201.18	0	0.76	0.0	0	201.18	0.0	3000	1830	0	250	248.91	-1.09	50	49.39	250.0	247.91	-2.09	50.0	50.84	1170	1830		10000.0		5.8486e-02	250.0	248.18	-1.82	50.0	49.52	6	2	True	0.7842	13
1.0	10000	0.3	0	0	0	0	0	0	0	0.7	1.0	map	0	0	0	0.12	0.45	0.41	0.12	0.45	0.41	0.0	0.0	0.0	0	16.92	16.92	0.0	3000	2982.1	17.9	0	0.98	0.0	0	17.9	0.0	3000	1830	0	250	248.91	-1.09	50	49.39	250.0	247.91	-2.09	50.0	50.84	1170	1830		10000.0		5.8486e-02	250.0	248.18	-1.82	50.0	49.52	6	2	True	0.7842	13
1.0	10000	0.3	0	0	0	0	0	0	0	0.7	1.0	vbem	0	0	0	0.0	0.32	0.0	0.0	0.32	0.0	0.0	0.0	0.0	0	6.78	6.78	0.0	3000	2992.9	7.1	0	0.32	0.0	0	7.1	0.0	3000	1830	0	250	248.91	-1.09	50	49.39	250.0	247.91	-2.09	50.0	50.84	1170	1830		10000.0		5.8486e-02	250.0	248.18	-1.82	50.0	49.52	6	2	True	0.7842	13
1.0	10000	0.3	0	0	0	0	0	0	0	0.7	5.0	map	0	0	0	0.06	0.12	0.09	0.06	0.12	0.09	0.0	0.0	0.0	0	1.85	1.85	0.0	3000	2997.89	2.11	0	0.26	0.0	0	2.11	0.0	3000	1830	0	250	248.91	-1.09	50	49.39	250.0	247.91	-2.09	50.0	50.84	1170	1830		10000.0		5.8486e-02	250.0	248.18	-1.82	50.0	49.52	6	2	True	0.7842	13
1.0	10000	0.3	0	0	0	0	0	0	0	0.7	5.0	vbem	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	1.14	1.14	0.0	3000	2998.86	1.14	0	0.0	0.0	0	1.14	0.0	3000	1830	0	250	248.91	-1.09	50	49.39	250.0	247.91	-2.09	50.0	50.84	1170	1830		10000.0		5.8486e-02	250.0	248.18	-1.82	50.0	49.52	6	2	True	0.7842	13
1.0	10000	0.3	0	0	0	0	0	0	0	0.9	0.0	map	0	0	0	0.15	1.61	1.85	0.15	1.61	1.85	0.0	0.0	0.0	0	218.6	218.6	0.0	3000	2777.79	222.21	0	3.61	0.0	0	222.21	0.0	3000	1830	0	250	248.91	-1.09	50	49.39	250.0	247.91	-2.09	50.0	50.84	1170	1830		10000.0		5.8486e-02	250.0	248.18	-1.82	50.0	49.52	6	2	True	0.7842	13
1.0	10000	0.3	0	0	0	0	0	0	0	0.9	0.0	vbem	0	0	0	0.0	0.76	0.0	0.0	0.76	0.0	0.0	0.0	0.0	0	207.99	207.99	0.0	3000	2791.25	208.75	0	0.76	0.0	0	208.75	0.0	3000	1830	0	250	248.91	-1.09	50	49.39	250.0	247.91	-2.09	50.0	50.84	1170	1830		10000.0		5.8486e-02	250.0	248.18	-1.82	50.0	49.52	6	2	True	0.7842	13
1.0	10000	0.3	0	0	0	0	0	0	0	0.9	1.0	map	0	0	0	0.12	0.45	0.41	0.12	0.45	0.41	0.0	0.0	0.0	0	20.84	20.84	0.0	3000	2978.18	21.82	0	0.98	0.0	0	21.82	0.0	3000	1830	0	250	248.91	-1.09	50	49.39	250.0	247.91	-2.09	50.0	50.84	1170	1830		10000.0		5.8486e-02	250.0	248.18	-1.82	50.0	49.52	6	2	True	0.7842	13
1.0	10000	0.3	0	0	0	0	0	0	0	0.9	1.0	vbem	0	0	0	0.0	0.32	0.0	0.0	0.32	0.0	0.0	0.0	0.0	0	11.57	11.57	0.0	3000	2988.11	11.89	0	0.32	0.0	0	11.89	0.0	3000	1830	0	250	248.91	-1.09	50	49.39	250.0	247.91	-2.09	50.0	50.84	1170	1830		10000.0		5.8486e-02	250.0	248.18	-1.82	50.0	49.52	6	2	True	0.7842	13
1.0	10000	0.3	0	0	0	0	0	0	0	0.9	5.0	map	0	0	0	0.06	0.12	0.09	0.06	0.12	0.09	0.0	0.0	0.0	0	2.38	2.38	0.0	3000	2997.36	2.64	0	0.26	0.0	0	2.64	0.0	3000	1830	0	250	248.91	-1.09	50	49.39	250.0	247.91	-2.09	50.0	50.84	1170	1830		10000.0		5.8486e-02	250.0	248.18	-1.82	50.0	49.52	6	2	True	0.7842	13
1.0	10000	0.3	0	0	0	0	0	0	0	0.9	5.0	vbem	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	1.64	1.64	0.0	3000	2998.36	1.64	0	0.0	0.0	0	1.64	0.0	3000	1830	0	250	248.91	-1.09	50	49.39	250.0	247.91	-2.09	50.0	50.84	1170	1830		10000.0		5.8486e-02	250.0	248.18	-1.82	50.0	49.52	6	2	True	0.7842	13
1.0	10000	0.3	0	0	0	0	0	0	0	1.0	0.0	map	0	0	0	0.15	1.61	1.82	0.15	1.61	1.82	0.0	0.0	0.0	0	221.33	221.33	0.0	3000	2775.09	224.91	0	3.58	0.0	0	224.91	0.0	3000	1830	0	250	248.91	-1.09	50	49.39	250.0	247.91	-2.09	50.0	50.84	1170	1830		10000.0		5.8486e-02	250.0	248.18	-1.82	50.0	49.52	6	2	True	0.7842	13
1.0	10000	0.3	0	0	0	0	0	0	0	1.0	0.0	vbem	0	0	0	0.0	0.76	0.0	0.0	0.76	0.0	0.0	0.0	0.0	0	211.36	211.36	0.0	3000	2787.88	212.12	0	0.76	0.0	0	212.12	0.0	3000	1830	0	250	248.91	-1.09	50	49.39	250.0	247.91	-2.09	50.0	50.84	1170	1830		10000.0		5.8486e-02	250.0	248.18	-1.82	50.0	49.52	6	2	True	0.7842	13
1.0	10000	0.3	0	0	0	0	0	0	0	1.0	1.0	map	0	0	0	0.12	0.45	0.41	0.12	0.45	0.41	0.0	0.0	0.0	0	22.7	22.7	0.0	3000	2976.32	23.68	0	0.98	0.0	0	23.68	0.0	3000	1830	0	250	248.91	-1.09	50	49.39	250.0	247.91	-2.09	50.0	50.84	1170	1830		10000.0		5.8486e-02	250.0	248.18	-1.82	50.0	49.52	6	2	True	0.7842	13
1.0	10000	0.3	0	0	0	0	0	0	0	1.0	1.0	vbem	0	0	0	0.0	0.32	0.0	0.0	0.32	0.0	0.0	0.0	0.0	0	13.81	13.81	0.0	3000	2985.88	14.12	0	0.32	0.0	0	14.12	0.0	3000	1830	0	250	248.91	-1.09	50	49.39	250.0	247.91	-2.09	50.0	50.84	1170	1830		10000.0		5.8486e-02	250.0	248.18	-1.82	50.0	49.52	6	2	True	0.7842	13
1.0	10000	0.3	0	0	0	0	0	0	0	1.0	5.0	map	0	0	0	0.06	0.12	0.09	0.06	0.12	0.09	0.0	0.0	0.0	0	2.64	2.64	0.0	3000	2997.1	2.9	0	0.26	0.0	0	2.9	0.0	3000	1830	0	250	248.91	-1.09	50	49.39	250.0	247.91	-2.09	50.0	50.84	1170	1830		10000.0		5.8486e-02	250.0	248.18	-1.82	50.0	49.52	6	2	True	0.7842	13
1.0	10000	0.3	0	0	0	0	0	0	0	1.0	5.0	vbem	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	1.9	1.9	0.0	3000	2998.1	1.9	0	0.0	0.0	0	1.9	0.0	3000	1830	0	250	248.91	-1.09	50	49.39	250.0	247.91	-2.09	50.0	50.84	1170	1830		10000.0		5.8486e-02	250.0	248.18	-1.82	50.0	49.52	6	2	True	0.7842	13
1.0	10000	0.3	0	50	0	0	0	0	0	0.3	0.0	map	0	0	0	0.27	4.9	1.06	0.27	4.9	1.06	0.0	0.0	0.0	10000	10809.72	809.72	0.081	3000	2184.05	815.95	0	6.23	0.0	10000	10815.95	0.0816	13000	1817	0	250	249.33	-0.67	50	50.17	250.0	248.82	-1.18	50.0	50.98	11183	1817		2.45		2.6003e-01	250.0	248.52	-1.48	50.0	50.08	4	3	True	0.9615	13
1.0	10000	0.3	0	50	0	0	0	0	0	0.3	0.0	vbem	0	0	0	0.0	2.28	0.0	0.0	2.28	0.0	0.0	0.0	0.0	10000	10812.63	812.63	0.0813	3000	2185.09	814.91	0	2.28	0.0	10000	10814.91	0.0815	13000	1817	0	250	249.33	-0.67	50	50.17	250.0	248.82	-1.18	50.0	50.98	11183	1817		2.45		2.6003e-01	250.0	248.52	-1.48	50.0	50.08	4	3	True	0.9615	13
1.0	10000	0.3	0	50	0	0	0	0	0	0.3	1.0	map	0	0	0	0.27	0.61	0.63	0.27	0.61	0.63	0.0	0.0	0.0	10000	10291.13	291.13	0.0291	3000	2707.36	292.64	0	1.51	0.0	10000	10292.64	0.0293	13000	1817	0	250	249.33	-0.67	50	50.17	250.0	248.82	-1.18	50.0	50.98	11183	1817		2.45		2.6003e-01	250.0	248.52	-1.48	50.0	50.08	4	3	True	0.9615	13
1.0	10000	0.3	0	50	0	0	0	0	0	0.3	1.0	vbem	0	0	0	0.0	0.39	0.0	0.0	0.39	0.0	0.0	0.0	0.0	10000	10286.27	286.27	0.0286	3000	2713.33	286.67	0	0.39	0.0	10000	10286.67	0.0287	13000	1817	0	250	249.33	-0.67	50	50.17	250.0	248.82	-1.18	50.0	50.98	11183	1817		2.45		2.6003e-01	250.0	248.52	-1.48	50.0	50.08	4	3	True	0.9615	13
1.0	10000	0.3	0	50	0	0	0	0	0	0.3	5.0	map	0	0	0	0.27	0.13	0.11	0.27	0.13	0.11	0.0	0.0	0.0	10000	9116.08	883.92	0.0884	3000	3883.41	883.41	0	0.51	0.0	10000	9116.59	0.0883	13000	1817	0	250	249.33	-0.67	50	50.17	250.0	248.82	-1.18	50.0	50.98	11183	1817		2.45		2.6003e-01	250.0	248.52	-1.48	50.0	50.08	4	3	True	0.9615	13
1.0	10000	0.3	0	50	0	0	0	0	0	0.3	5.0	vbem	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10000	9117.0	883.0	0.0883	3000	3883.0	883.0	0	0.0	0.0	10000	9117.0	0.0883	13000	1817	0	250	249.33	-0.67	50	50.17	250.0	248.82	-1.18	50.0	50.98	11183	1817		2.45		2.6003e-01	250.0	248.52	-1.48	50.0	50.08	4	3	True	0.9615	13
1.0	10000	0.3	0	50	0	0	0	0	0	0.5	0.0	map	0	0	0	0.27	4.9	1.05	0.27	4.9	1.05	0.0	0.0	0.0	10000	10810.17	810.17	0.081	3000	2183.61	816.39	0	6.22	0.0	10000	10816.39	0.0816	13000	1817	0	250	249.33	-0.67	50	50.17	250.0	248.82	-1.18	50.0	50.98	11183	1817		2.45		2.6003e-01	250.0	248.52	-1.48	50.0	50.08	4	3	True	0.9615	13
1.0	10000	0.3	0	50	0	0	0	0	0	0.5	0.0	vbem	0	0	0	0.0	2.28	0.0	0.0	2.28	0.0	0.0	0.0	0.0	10000	10813.07	813.07	0.0813	3000	2184.65	815.35	0	2.28	0.0	10000	10815.35	0.0815	13000	1817	0	250	249.33	-0.67	50	50.17	250.0	248.82	-1.18	50.0	50.98	11183	1817		2.45		2.6003e-01	250.0	248.52	-1.48	50.0	50.08	4	3	True	0.9615	13
1.0	10000	0.3	0	50	0	0	0	0	0	0.5	1.0	map	0	0	0	0.27	0.61	0.62	0.27	0.61	0.62	0.0	0.0	0.0	10000	10294.5	294.5	0.0295	3000	2704.0	296.0	0	1.5	0.0	10000	10296.0	0.0296	13000	1817	0	250	249.33	-0.67	50	50.17	250.0	248.82	-1.18	50.0	50.98	11183	1817		2.45		2.6003e-01	250.0	248.52	-1.48	50.0	50.08	4	3	True	0.9615	13
1.0	10000	0.3	0	50	0	0	0	0	0	0.5	1.0	vbem	0	0	0	0.0	0.39	0.0	0.0	0.39	0.0	0.0	0.0	0.0	10000	10287.48	287.48	0.0287	3000	2712.13	287.87	0	0.39	0.0	10000	10287.87	0.0288	13000	1817	0	250	249.33	-0.67	50	50.17	250.0	248.82	-1.18	50.0	50.98	11183	1817		2.45		2.6003e-01	250.0	248.52	-1.48	50.0	50.08	4	3	True	0.9615	13
