scenario,condition,t_id,expected,observed,abs_diff,rel_error,total_expected,total_observed,gdna_expected,gdna_pipeline,gdna_abs_diff,nrna_expected,nrna_pipeline,nrna_abs_diff,ctrl_observed,n_fragments,alignment_rate,n_intergenic
nonoverlap,gdna=50_ss=1.0_nrna=30,t_ctrl,0,4.0,4.0,0.0,52,63.31,419,399.0,20.0,29,37.69,8.69,4.0,500,1.0,301
nonoverlap,gdna=100_ss=0.65_nrna=0,t1,20,16.88,3.12,0.16,29,27.88,471,470.0,1.0,0,2.12,2.12,2.0,500,1.0,337
nonoverlap,gdna=100_ss=0.65_nrna=0,t2,9,9.0,0.0,0.0,29,27.88,471,470.0,1.0,0,2.12,2.12,2.0,500,1.0,337
nonoverlap,gdna=100_ss=0.65_nrna=0,t_ctrl,0,2.0,2.0,0.0,29,27.88,471,470.0,1.0,0,2.12,2.12,2.0,500,1.0,337
nonoverlap,gdna=100_ss=0.65_nrna=30,t1,19,16.43,2.57,0.14,28,33.43,456,463.0,7.0,16,3.57,12.43,5.0,500,1.0,327
nonoverlap,gdna=100_ss=0.65_nrna=30,t2,9,12.0,3.0,0.33,28,33.43,456,463.0,7.0,16,3.57,12.43,5.0,500,1.0,327
nonoverlap,gdna=100_ss=0.65_nrna=30,t_ctrl,0,5.0,5.0,0.0,28,33.43,456,463.0,7.0,16,3.57,12.43,5.0,500,1.0,327
nonoverlap,gdna=100_ss=0.8_nrna=0,t1,20,17.79,2.21,0.11,29,29.79,471,467.0,4.0,0,3.21,3.21,2.0,500,1.0,337
nonoverlap,gdna=100_ss=0.8_nrna=0,t2,9,10.0,1.0,0.11,29,29.79,471,467.0,4.0,0,3.21,3.21,2.0,500,1.0,337
nonoverlap,gdna=100_ss=0.8_nrna=0,t_ctrl,0,2.0,2.0,0.0,29,29.79,471,467.0,4.0,0,3.21,3.21,2.0,500,1.0,337
nonoverlap,gdna=100_ss=0.8_nrna=30,t1,19,17.04,1.96,0.1,28,36.04,456,459.0,3.0,16,4.96,11.04,5.0,500,1.0,327
nonoverlap,gdna=100_ss=0.8_nrna=30,t2,9,14.0,5.0,0.56,28,36.04,456,459.0,3.0,16,4.96,11.04,5.0,500,1.0,327
nonoverlap,gdna=100_ss=0.8_nrna=30,t_ctrl,0,5.0,5.0,0.0,28,36.04,456,459.0,3.0,16,4.96,11.04,5.0,500,1.0,327
nonoverlap,gdna=100_ss=0.9_nrna=0,t1,20,19.09,0.91,0.05,29,32.09,471,464.0,7.0,0,3.91,3.91,2.0,500,1.0,337
nonoverlap,gdna=100_ss=0.9_nrna=0,t2,9,11.0,2.0,0.22,29,32.09,471,464.0,7.0,0,3.91,3.91,2.0,500,1.0,337
nonoverlap,gdna=100_ss=0.9_nrna=0,t_ctrl,0,2.0,2.0,0.0,29,32.09,471,464.0,7.0,0,3.91,3.91,2.0,500,1.0,337
nonoverlap,gdna=100_ss=0.9_nrna=30,t1,19,16.04,2.96,0.16,28,37.04,456,434.0,22.0,16,28.96,12.96,5.0,500,1.0,327
nonoverlap,gdna=100_ss=0.9_nrna=30,t2,9,16.0,7.0,0.78,28,37.04,456,434.0,22.0,16,28.96,12.96,5.0,500,1.0,327
nonoverlap,gdna=100_ss=0.9_nrna=30,t_ctrl,0,5.0,5.0,0.0,28,37.04,456,434.0,22.0,16,28.96,12.96,5.0,500,1.0,327
nonoverlap,gdna=100_ss=0.95_nrna=0,t1,20,19.09,0.91,0.05,29,32.09,471,464.0,7.0,0,3.91,3.91,2.0,500,1.0,337
nonoverlap,gdna=100_ss=0.95_nrna=0,t2,9,11.0,2.0,0.22,29,32.09,471,464.0,7.0,0,3.91,3.91,2.0,500,1.0,337
nonoverlap,gdna=100_ss=0.95_nrna=0,t_ctrl,0,2.0,2.0,0.0,29,32.09,471,464.0,7.0,0,3.91,3.91,2.0,500,1.0,337
nonoverlap,gdna=100_ss=0.95_nrna=30,t1,19,15.21,3.79,0.2,28,36.21,456,431.0,25.0,16,32.79,16.79,5.0,500,1.0,327
nonoverlap,gdna=100_ss=0.95_nrna=30,t2,9,16.0,7.0,0.78,28,36.21,456,431.0,25.0,16,32.79,16.79,5.0,500,1.0,327
nonoverlap,gdna=100_ss=0.95_nrna=30,t_ctrl,0,5.0,5.0,0.0,28,36.21,456,431.0,25.0,16,32.79,16.79,5.0,500,1.0,327
nonoverlap,gdna=100_ss=1.0_nrna=0,t1,23,21.89,1.11,0.05,29,31.89,471,465.0,6.0,0,3.11,3.11,3.0,500,1.0,340
nonoverlap,gdna=100_ss=1.0_nrna=0,t2,6,7.0,1.0,0.17,29,31.89,471,465.0,6.0,0,3.11,3.11,3.0,500,1.0,340
nonoverlap,gdna=100_ss=1.0_nrna=0,t_ctrl,0,3.0,3.0,0.0,29,31.89,471,465.0,6.0,0,3.11,3.11,3.0,500,1.0,340
nonoverlap,gdna=100_ss=1.0_nrna=30,t1,23,19.25,3.75,0.16,28,33.25,456,460.0,4.0,16,6.75,9.25,5.0,500,1.0,320
nonoverlap,gdna=100_ss=1.0_nrna=30,t2,5,9.0,4.0,0.8,28,33.25,456,460.0,4.0,16,6.75,9.25,5.0,500,1.0,320
nonoverlap,gdna=100_ss=1.0_nrna=30,t_ctrl,0,5.0,5.0,0.0,28,33.25,456,460.0,4.0,16,6.75,9.25,5.0,500,1.0,320
iso_equal,gdna=0_ss=0.9_nrna=0,t1,668,700.47,32.47,0.05,1000,999.83,0,0.0,0.0,0,0.17,0.17,0.0,1000,1.0,0
iso_equal,gdna=0_ss=0.9_nrna=0,t2,332,299.36,32.64,0.1,1000,999.83,0,0.0,0.0,0,0.17,0.17,0.0,1000,1.0,0
iso_equal,gdna=0_ss=0.9_nrna=0,t_ctrl,0,0.0,0.0,0.0,1000,999.83,0,0.0,0.0,0,0.17,0.17,0.0,1000,1.0,0
iso_equal,gdna=0_ss=0.9_nrna=30,t1,321,303.0,18.0,0.06,491,455.54,0,0.0,0.0,509,544.46,35.46,0.0,1000,1.0,0
iso_equal,gdna=0_ss=0.9_nrna=30,t2,170,152.55,17.45,0.1,491,455.54,0,0.0,0.0,509,544.46,35.46,0.0,1000,1.0,0
iso_equal,gdna=0_ss=0.9_nrna=30,t_ctrl,0,0.0,0.0,0.0,491,455.54,0,0.0,0.0,509,544.46,35.46,0.0,1000,1.0,0
iso_equal,gdna=0_ss=1.0_nrna=0,t1,647,665.92,18.92,0.03,1000,999.82,0,0.0,0.0,0,0.18,0.18,0.0,1000,1.0,0
iso_equal,gdna=0_ss=1.0_nrna=0,t2,353,333.9,19.1,0.05,1000,999.82,0,0.0,0.0,0,0.18,0.18,0.0,1000,1.0,0
iso_equal,gdna=0_ss=1.0_nrna=0,t_ctrl,0,0.0,0.0,0.0,1000,999.82,0,0.0,0.0,0,0.18,0.18,0.0,1000,1.0,0
iso_equal,gdna=0_ss=1.0_nrna=30,t1,311,289.77,21.23,0.07,491,446.1,0,0.0,0.0,509,553.9,44.9,0.0,1000,1.0,0
iso_equal,gdna=0_ss=1.0_nrna=30,t2,180,156.33,23.67,0.13,491,446.1,0,0.0,0.0,509,553.9,44.9,0.0,1000,1.0,0
iso_equal,gdna=0_ss=1.0_nrna=30,t_ctrl,0,0.0,0.0,0.0,491,446.1,0,0.0,0.0,509,553.9,44.9,0.0,1000,1.0,0
iso_equal,gdna=20_ss=0.9_nrna=0,t1,308,310.04,2.04,0.01,494,472.08,506,527.0,21.0,0,0.92,0.92,1.0,1000,1.0,224
iso_equal,gdna=20_ss=0.9_nrna=0,t2,186,161.04,24.96,0.13,494,472.08,506,527.0,21.0,0,0.92,0.92,1.0,1000,1.0,224
iso_equal,gdna=20_ss=0.9_nrna=0,t_ctrl,0,1.0,1.0,0.0,494,472.08,506,527.0,21.0,0,0.92,0.92,1.0,1000,1.0,224
iso_equal,gdna=20_ss=0.9_nrna=30,t1,203,188.94,14.06,0.07,327,309.03,335,313.0,22.0,338,377.97,39.97,0.0,1000,1.0,169
iso_equal,gdna=20_ss=0.9_nrna=30,t2,124,120.09,3.91,0.03,327,309.03,335,313.0,22.0,338,377.97,39.97,0.0,1000,1.0,169
iso_equal,gdna=20_ss=0.9_nrna=30,t_ctrl,0,0.0,0.0,0.0,327,309.03,335,313.0,22.0,338,377.97,39.97,0.0,1000,1.0,169
iso_equal,gdna=20_ss=1.0_nrna=0,t1,318,338.45,20.45,0.06,494,497.61,506,502.0,4.0,0,0.39,0.39,0.0,1000,1.0,231
iso_equal,gdna=20_ss=1.0_nrna=0,t2,176,159.15,16.85,0.1,494,497.61,506,502.0,4.0,0,0.39,0.39,0.0,1000,1.0,231
iso_equal,gdna=20_ss=1.0_nrna=0,t_ctrl,0,0.0,0.0,0.0,494,497.61,506,502.0,4.0,0,0.39,0.39,0.0,1000,1.0,231
iso_equal,gdna=20_ss=1.0_nrna=30,t1,209,175.23,33.77,0.16,327,304.08,335,283.0,52.0,338,412.92,74.92,0.0,1000,1.0,150
iso_equal,gdna=20_ss=1.0_nrna=30,t2,118,128.86,10.86,0.09,327,304.08,335,283.0,52.0,338,412.92,74.92,0.0,1000,1.0,150
iso_equal,gdna=20_ss=1.0_nrna=30,t_ctrl,0,0.0,0.0,0.0,327,304.08,335,283.0,52.0,338,412.92,74.92,0.0,1000,1.0,150
iso_equal,gdna=50_ss=0.9_nrna=0,t1,176,172.4,3.6,0.02,281,275.67,719,724.0,5.0,0,0.33,0.33,3.0,1000,1.0,341
iso_equal,gdna=50_ss=0.9_nrna=0,t2,105,100.27,4.73,0.05,281,275.67,719,724.0,5.0,0,0.33,0.33,3.0,1000,1.0,341
iso_equal,gdna=50_ss=0.9_nrna=0,t_ctrl,0,3.0,3.0,0.0,281,275.67,719,724.0,5.0,0,0.33,0.33,3.0,1000,1.0,341
iso_equal,gdna=50_ss=0.9_nrna=30,t1,149,130.06,18.94,0.13,217,198.72,558,480.0,78.0,225,321.28,96.28,0.0,1000,1.0,239
iso_equal,gdna=50_ss=0.9_nrna=30,t2,68,68.66,0.66,0.01,217,198.72,558,480.0,78.0,225,321.28,96.28,0.0,1000,1.0,239
iso_equal,gdna=50_ss=0.9_nrna=30,t_ctrl,0,0.0,0.0,0.0,217,198.72,558,480.0,78.0,225,321.28,96.28,0.0,1000,1.0,239
iso_equal,gdna=50_ss=1.0_nrna=0,t1,180,170.72,9.28,0.05,281,298.95,719,700.0,19.0,0,1.05,1.05,7.0,1000,1.0,317
iso_equal,gdna=50_ss=1.0_nrna=0,t2,101,121.24,20.24,0.2,281,298.95,719,700.0,19.0,0,1.05,1.05,7.0,1000,1.0,317
iso_equal,gdna=50_ss=1.0_nrna=0,t_ctrl,0,7.0,7.0,0.0,281,298.95,719,700.0,19.0,0,1.05,1.05,7.0,1000,1.0,317
iso_equal,gdna=50_ss=1.0_nrna=30,t1,140,140.26,0.26,0.0,217,219.07,558,480.0,78.0,225,300.93,75.93,0.0,1000,1.0,265
iso_equal,gdna=50_ss=1.0_nrna=30,t2,77,78.8,1.8,0.02,217,219.07,558,480.0,78.0,225,300.93,75.93,0.0,1000,1.0,265
iso_equal,gdna=50_ss=1.0_nrna=30,t_ctrl,0,0.0,0.0,0.0,217,219.07,558,480.0,78.0,225,300.93,75.93,0.0,1000,1.0,265
iso_10_1,gdna=0_ss=0.9_nrna=0,t1,947,947.77,0.77,0.0,1000,999.84,0,0.0,0.0,0,0.16,0.16,0.0,1000,1.0,0
iso_10_1,gdna=0_ss=0.9_nrna=0,t2,53,52.08,0.92,0.02,1000,999.84,0,0.0,0.0,0,0.16,0.16,0.0,1000,1.0,0
iso_10_1,gdna=0_ss=0.9_nrna=0,t_ctrl,0,0.0,0.0,0.0,1000,999.84,0,0.0,0.0,0,0.16,0.16,0.0,1000,1.0,0
iso_10_1,gdna=0_ss=0.9_nrna=30,t1,514,479.04,34.96,0.07,542,498.52,0,0.0,0.0,458,501.48,43.48,0.0,1000,1.0,0
iso_10_1,gdna=0_ss=0.9_nrna=30,t2,28,19.48,8.52,0.3,542,498.52,0,0.0,0.0,458,501.48,43.48,0.0,1000,1.0,0
iso_10_1,gdna=0_ss=0.9_nrna=30,t_ctrl,0,0.0,0.0,0.0,542,498.52,0,0.0,0.0,458,501.48,43.48,0.0,1000,1.0,0
iso_10_1,gdna=0_ss=1.0_nrna=0,t1,944,948.36,4.36,0.0,1000,999.83,0,0.0,0.0,0,0.17,0.17,0.0,1000,1.0,0
iso_10_1,gdna=0_ss=1.0_nrna=0,t2,56,51.47,4.53,0.08,1000,999.83,0,0.0,0.0,0,0.17,0.17,0.0,1000,1.0,0
iso_10_1,gdna=0_ss=1.0_nrna=0,t_ctrl,0,0.0,0.0,0.0,1000,999.83,0,0.0,0.0,0,0.17,0.17,0.0,1000,1.0,0
iso_10_1,gdna=0_ss=1.0_nrna=30,t1,510,462.68,47.32,0.09,542,494.05,0,0.0,0.0,458,505.95,47.95,0.0,1000,1.0,0
iso_10_1,gdna=0_ss=1.0_nrna=30,t2,32,31.37,0.63,0.02,542,494.05,0,0.0,0.0,458,505.95,47.95,0.0,1000,1.0,0
iso_10_1,gdna=0_ss=1.0_nrna=30,t_ctrl,0,0.0,0.0,0.0,542,494.05,0,0.0,0.0,458,505.95,47.95,0.0,1000,1.0,0
iso_10_1,gdna=20_ss=0.9_nrna=0,t1,370,360.38,9.62,0.03,396,383.68,604,616.0,12.0,0,0.32,0.32,0.0,1000,1.0,278
iso_10_1,gdna=20_ss=0.9_nrna=0,t2,26,23.3,2.7,0.1,396,383.68,604,616.0,12.0,0,0.32,0.32,0.0,1000,1.0,278
iso_10_1,gdna=20_ss=0.9_nrna=0,t_ctrl,0,0.0,0.0,0.0,396,383.68,604,616.0,12.0,0,0.32,0.32,0.0,1000,1.0,278
iso_10_1,gdna=20_ss=0.9_nrna=30,t1,274,259.93,14.07,0.05,297,285.2,452,392.0,60.0,251,322.8,71.8,1.0,1000,1.0,205
iso_10_1,gdna=20_ss=0.9_nrna=30,t2,23,24.26,1.26,0.05,297,285.2,452,392.0,60.0,251,322.8,71.8,1.0,1000,1.0,205
iso_10_1,gdna=20_ss=0.9_nrna=30,t_ctrl,0,1.0,1.0,0.0,297,285.2,452,392.0,60.0,251,322.8,71.8,1.0,1000,1.0,205
iso_10_1,gdna=20_ss=1.0_nrna=0,t1,374,379.63,5.63,0.02,396,406.7,604,593.0,11.0,0,0.3,0.3,2.0,1000,1.0,290
iso_10_1,gdna=20_ss=1.0_nrna=0,t2,22,25.07,3.07,0.14,396,406.7,604,593.0,11.0,0,0.3,0.3,2.0,1000,1.0,290
iso_10_1,gdna=20_ss=1.0_nrna=0,t_ctrl,0,2.0,2.0,0.0,396,406.7,604,593.0,11.0,0,0.3,0.3,2.0,1000,1.0,290
iso_10_1,gdna=20_ss=1.0_nrna=30,t1,279,278.76,0.24,0.0,297,297.11,452,380.0,72.0,251,322.89,71.89,0.0,1000,1.0,216
iso_10_1,gdna=20_ss=1.0_nrna=30,t2,18,18.35,0.35,0.02,297,297.11,452,380.0,72.0,251,322.89,71.89,0.0,1000,1.0,216
iso_10_1,gdna=20_ss=1.0_nrna=30,t_ctrl,0,0.0,0.0,0.0,297,297.11,452,380.0,72.0,251,322.89,71.89,0.0,1000,1.0,216
iso_10_1,gdna=50_ss=0.9_nrna=0,t1,196,188.42,7.58,0.04,208,203.74,792,796.0,4.0,0,0.26,0.26,5.0,1000,1.0,366
iso_10_1,gdna=50_ss=0.9_nrna=0,t2,12,10.31,1.69,0.14,208,203.74,792,796.0,4.0,0,0.26,0.26,5.0,1000,1.0,366
iso_10_1,gdna=50_ss=0.9_nrna=0,t_ctrl,0,5.0,5.0,0.0,208,203.74,792,796.0,4.0,0,0.26,0.26,5.0,1000,1.0,366
iso_10_1,gdna=50_ss=0.9_nrna=30,t1,167,145.13,21.87,0.13,176,156.78,674,587.0,87.0,150,256.22,106.22,2.0,1000,1.0,325
iso_10_1,gdna=50_ss=0.9_nrna=30,t2,9,9.65,0.65,0.07,176,156.78,674,587.0,87.0,150,256.22,106.22,2.0,1000,1.0,325
iso_10_1,gdna=50_ss=0.9_nrna=30,t_ctrl,0,2.0,2.0,0.0,176,156.78,674,587.0,87.0,150,256.22,106.22,2.0,1000,1.0,325
iso_10_1,gdna=50_ss=1.0_nrna=0,t1,193,205.8,12.8,0.07,208,219.6,792,780.0,12.0,0,0.4,0.4,5.0,1000,1.0,361
iso_10_1,gdna=50_ss=1.0_nrna=0,t2,15,8.8,6.2,0.41,208,219.6,792,780.0,12.0,0,0.4,0.4,5.0,1000,1.0,361
iso_10_1,gdna=50_ss=1.0_nrna=0,t_ctrl,0,5.0,5.0,0.0,208,219.6,792,780.0,12.0,0,0.4,0.4,5.0,1000,1.0,361
iso_10_1,gdna=50_ss=1.0_nrna=30,t1,168,159.73,8.27,0.05,176,173.29,674,547.0,127.0,150,279.71,129.71,6.0,1000,1.0,307
iso_10_1,gdna=50_ss=1.0_nrna=30,t2,8,7.55,0.45,0.06,176,173.29,674,547.0,127.0,150,279.71,129.71,6.0,1000,1.0,307
iso_10_1,gdna=50_ss=1.0_nrna=30,t_ctrl,0,6.0,6.0,0.0,176,173.29,674,547.0,127.0,150,279.71,129.71,6.0,1000,1.0,307
antisense,gdna=0_ss=0.8_nrna=0,t1,241,242.6,1.6,0.01,500,499.64,0,0.0,0.0,0,0.36,0.36,0.0,500,1.0,0
antisense,gdna=0_ss=0.8_nrna=0,t2,259,257.04,1.96,0.01,500,499.64,0,0.0,0.0,0,0.36,0.36,0.0,500,1.0,0
antisense,gdna=0_ss=0.8_nrna=0,t_ctrl,0,0.0,0.0,0.0,500,499.64,0,0.0,0.0,0,0.36,0.36,0.0,500,1.0,0
antisense,gdna=0_ss=0.8_nrna=30,t1,151,154.63,3.63,0.02,299,310.29,0,180.0,180.0,201,9.71,191.29,0.0,500,1.0,0
antisense,gdna=0_ss=0.8_nrna=30,t2,148,155.65,7.65,0.05,299,310.29,0,180.0,180.0,201,9.71,191.29,0.0,500,1.0,0
antisense,gdna=0_ss=0.8_nrna=30,t_ctrl,0,0.0,0.0,0.0,299,310.29,0,180.0,180.0,201,9.71,191.29,0.0,500,1.0,0
antisense,gdna=0_ss=0.9_nrna=0,t1,241,242.74,1.74,0.01,500,499.65,0,0.0,0.0,0,0.35,0.35,0.0,500,1.0,0
antisense,gdna=0_ss=0.9_nrna=0,t2,259,256.91,2.09,0.01,500,499.65,0,0.0,0.0,0,0.35,0.35,0.0,500,1.0,0
antisense,gdna=0_ss=0.9_nrna=0,t_ctrl,0,0.0,0.0,0.0,500,499.65,0,0.0,0.0,0,0.35,0.35,0.0,500,1.0,0
antisense,gdna=0_ss=0.9_nrna=30,t1,151,164.4,13.4,0.09,299,323.86,0,170.0,170.0,201,6.14,194.86,0.0,500,1.0,0
antisense,gdna=0_ss=0.9_nrna=30,t2,148,159.46,11.46,0.08,299,323.86,0,170.0,170.0,201,6.14,194.86,0.0,500,1.0,0
antisense,gdna=0_ss=0.9_nrna=30,t_ctrl,0,0.0,0.0,0.0,299,323.86,0,170.0,170.0,201,6.14,194.86,0.0,500,1.0,0
antisense,gdna=0_ss=0.95_nrna=0,t1,241,237.81,3.19,0.01,500,481.67,0,18.0,18.0,0,0.33,0.33,0.0,500,1.0,0
antisense,gdna=0_ss=0.95_nrna=0,t2,259,243.86,15.14,0.06,500,481.67,0,18.0,18.0,0,0.33,0.33,0.0,500,1.0,0
antisense,gdna=0_ss=0.95_nrna=0,t_ctrl,0,0.0,0.0,0.0,500,481.67,0,18.0,18.0,0,0.33,0.33,0.0,500,1.0,0
antisense,gdna=0_ss=0.95_nrna=30,t1,151,170.81,19.81,0.13,299,335.5,0,160.0,160.0,201,4.5,196.5,0.0,500,1.0,0
antisense,gdna=0_ss=0.95_nrna=30,t2,148,164.69,16.69,0.11,299,335.5,0,160.0,160.0,201,4.5,196.5,0.0,500,1.0,0
antisense,gdna=0_ss=0.95_nrna=30,t_ctrl,0,0.0,0.0,0.0,299,335.5,0,160.0,160.0,201,4.5,196.5,0.0,500,1.0,0
antisense,gdna=0_ss=1.0_nrna=0,t1,257,256.82,0.18,0.0,500,499.66,0,0.0,0.0,0,0.34,0.34,0.0,500,1.0,0
antisense,gdna=0_ss=1.0_nrna=0,t2,243,242.84,0.16,0.0,500,499.66,0,0.0,0.0,0,0.34,0.34,0.0,500,1.0,0
antisense,gdna=0_ss=1.0_nrna=0,t_ctrl,0,0.0,0.0,0.0,500,499.66,0,0.0,0.0,0,0.34,0.34,0.0,500,1.0,0
antisense,gdna=0_ss=1.0_nrna=30,t1,160,187.65,27.65,0.17,299,344.42,0,154.0,154.0,201,1.58,199.42,0.0,500,1.0,0
antisense,gdna=0_ss=1.0_nrna=30,t2,139,156.77,17.77,0.13,299,344.42,0,154.0,154.0,201,1.58,199.42,0.0,500,1.0,0
antisense,gdna=0_ss=1.0_nrna=30,t_ctrl,0,0.0,0.0,0.0,299,344.42,0,154.0,154.0,201,1.58,199.42,0.0,500,1.0,0
antisense,gdna=20_ss=0.8_nrna=0,t1,85,85.82,0.82,0.01,172,173.39,328,323.0,5.0,0,3.61,3.61,0.0,500,1.0,247
antisense,gdna=20_ss=0.8_nrna=0,t2,87,87.58,0.58,0.01,172,173.39,328,323.0,5.0,0,3.61,3.61,0.0,500,1.0,247
antisense,gdna=20_ss=0.8_nrna=0,t_ctrl,0,0.0,0.0,0.0,172,173.39,328,323.0,5.0,0,3.61,3.61,0.0,500,1.0,247
antisense,gdna=20_ss=0.8_nrna=30,t1,67,71.95,4.95,0.07,140,142.6,266,351.0,85.0,94,6.4,87.6,1.0,500,1.0,192
antisense,gdna=20_ss=0.8_nrna=30,t2,73,69.65,3.35,0.05,140,142.6,266,351.0,85.0,94,6.4,87.6,1.0,500,1.0,192
antisense,gdna=20_ss=0.8_nrna=30,t_ctrl,0,1.0,1.0,0.0,140,142.6,266,351.0,85.0,94,6.4,87.6,1.0,500,1.0,192
antisense,gdna=20_ss=0.9_nrna=0,t1,85,81.22,3.78,0.04,172,165.23,328,332.0,4.0,0,2.77,2.77,0.0,500,1.0,247
antisense,gdna=20_ss=0.9_nrna=0,t2,87,84.01,2.99,0.03,172,165.23,328,332.0,4.0,0,2.77,2.77,0.0,500,1.0,247
antisense,gdna=20_ss=0.9_nrna=0,t_ctrl,0,0.0,0.0,0.0,172,165.23,328,332.0,4.0,0,2.77,2.77,0.0,500,1.0,247
antisense,gdna=20_ss=0.9_nrna=30,t1,67,72.29,5.29,0.08,140,150.2,266,347.0,81.0,94,2.8,91.2,1.0,500,1.0,192
antisense,gdna=20_ss=0.9_nrna=30,t2,73,76.91,3.91,0.05,140,150.2,266,347.0,81.0,94,2.8,91.2,1.0,500,1.0,192
antisense,gdna=20_ss=0.9_nrna=30,t_ctrl,0,1.0,1.0,0.0,140,150.2,266,347.0,81.0,94,2.8,91.2,1.0,500,1.0,192
antisense,gdna=20_ss=0.95_nrna=0,t1,85,82.58,2.42,0.03,172,167.45,328,330.0,2.0,0,2.55,2.55,0.0,500,1.0,247
antisense,gdna=20_ss=0.95_nrna=0,t2,87,84.87,2.13,0.02,172,167.45,328,330.0,2.0,0,2.55,2.55,0.0,500,1.0,247
antisense,gdna=20_ss=0.95_nrna=0,t_ctrl,0,0.0,0.0,0.0,172,167.45,328,330.0,2.0,0,2.55,2.55,0.0,500,1.0,247
antisense,gdna=20_ss=0.95_nrna=30,t1,67,74.2,7.2,0.11,140,153.84,266,344.0,78.0,94,2.16,91.84,1.0,500,1.0,192
antisense,gdna=20_ss=0.95_nrna=30,t2,73,78.64,5.64,0.08,140,153.84,266,344.0,78.0,94,2.16,91.84,1.0,500,1.0,192
antisense,gdna=20_ss=0.95_nrna=30,t_ctrl,0,1.0,1.0,0.0,140,153.84,266,344.0,78.0,94,2.16,91.84,1.0,500,1.0,192
antisense,gdna=20_ss=1.0_nrna=0,t1,83,86.75,3.75,0.05,172,177.59,328,319.0,9.0,0,0.41,0.41,2.0,500,1.0,241
antisense,gdna=20_ss=1.0_nrna=0,t2,89,88.84,0.16,0.0,172,177.59,328,319.0,9.0,0,0.41,0.41,2.0,500,1.0,241
antisense,gdna=20_ss=1.0_nrna=0,t_ctrl,0,2.0,2.0,0.0,172,177.59,328,319.0,9.0,0,0.41,0.41,2.0,500,1.0,241
antisense,gdna=20_ss=1.0_nrna=30,t1,66,81.65,15.65,0.24,140,170.26,266,326.0,60.0,94,0.74,93.26,1.0,500,1.0,209
antisense,gdna=20_ss=1.0_nrna=30,t2,74,87.61,13.61,0.18,140,170.26,266,326.0,60.0,94,0.74,93.26,1.0,500,1.0,209
antisense,gdna=20_ss=1.0_nrna=30,t_ctrl,0,1.0,1.0,0.0,140,170.26,266,326.0,60.0,94,0.74,93.26,1.0,500,1.0,209
antisense,gdna=50_ss=0.8_nrna=0,t1,40,35.18,4.82,0.12,87,78.6,413,419.0,6.0,0,0.4,0.4,4.0,500,1.0,311
antisense,gdna=50_ss=0.8_nrna=0,t2,47,39.43,7.57,0.16,87,78.6,413,419.0,6.0,0,0.4,0.4,4.0,500,1.0,311
antisense,gdna=50_ss=0.8_nrna=0,t_ctrl,0,4.0,4.0,0.0,87,78.6,413,419.0,6.0,0,0.4,0.4,4.0,500,1.0,311
antisense,gdna=50_ss=0.8_nrna=30,t1,41,33.21,7.79,0.19,78,69.03,370,411.0,41.0,52,16.97,35.03,1.0,500,1.0,280
antisense,gdna=50_ss=0.8_nrna=30,t2,37,34.83,2.17,0.06,78,69.03,370,411.0,41.0,52,16.97,35.03,1.0,500,1.0,280
antisense,gdna=50_ss=0.8_nrna=30,t_ctrl,0,1.0,1.0,0.0,78,69.03,370,411.0,41.0,52,16.97,35.03,1.0,500,1.0,280
antisense,gdna=50_ss=0.9_nrna=0,t1,40,38.49,1.51,0.04,87,84.55,413,413.0,0.0,0,0.45,0.45,3.0,500,1.0,311
antisense,gdna=50_ss=0.9_nrna=0,t2,47,43.06,3.94,0.08,87,84.55,413,413.0,0.0,0,0.45,0.45,3.0,500,1.0,311
antisense,gdna=50_ss=0.9_nrna=0,t_ctrl,0,3.0,3.0,0.0,87,84.55,413,413.0,0.0,0,0.45,0.45,3.0,500,1.0,311
antisense,gdna=50_ss=0.9_nrna=30,t1,41,42.76,1.76,0.04,78,81.12,370,404.0,34.0,52,11.88,40.12,1.0,500,1.0,280
antisense,gdna=50_ss=0.9_nrna=30,t2,37,37.37,0.37,0.01,78,81.12,370,404.0,34.0,52,11.88,40.12,1.0,500,1.0,280
antisense,gdna=50_ss=0.9_nrna=30,t_ctrl,0,1.0,1.0,0.0,78,81.12,370,404.0,34.0,52,11.88,40.12,1.0,500,1.0,280
antisense,gdna=50_ss=0.95_nrna=0,t1,40,41.65,1.65,0.04,87,89.52,413,408.0,5.0,0,0.48,0.48,3.0,500,1.0,311
antisense,gdna=50_ss=0.95_nrna=0,t2,47,44.87,2.13,0.05,87,89.52,413,408.0,5.0,0,0.48,0.48,3.0,500,1.0,311
antisense,gdna=50_ss=0.95_nrna=0,t_ctrl,0,3.0,3.0,0.0,87,89.52,413,408.0,5.0,0,0.48,0.48,3.0,500,1.0,311
antisense,gdna=50_ss=0.95_nrna=30,t1,41,43.74,2.74,0.07,78,83.97,370,402.0,32.0,52,11.03,40.97,1.0,500,1.0,280
antisense,gdna=50_ss=0.95_nrna=30,t2,37,39.23,2.23,0.06,78,83.97,370,402.0,32.0,52,11.03,40.97,1.0,500,1.0,280
antisense,gdna=50_ss=0.95_nrna=30,t_ctrl,0,1.0,1.0,0.0,78,83.97,370,402.0,32.0,52,11.03,40.97,1.0,500,1.0,280
antisense,gdna=50_ss=1.0_nrna=0,t1,43,45.51,2.51,0.06,87,93.37,413,401.0,12.0,0,2.63,2.63,3.0,500,1.0,301
