elapsed_sec,rss_mb
70.616,2872.8
70.716,2873.2
70.816,2873.7
70.916,2874.1
71.017,2874.4
71.117,2874.8
71.217,2875.4
71.317,2875.7
71.418,2876.3
71.518,2876.8
71.618,2877.2
71.718,2878.0
71.819,2878.2
71.919,2878.8
72.019,2879.5
72.120,2879.8
72.220,2880.5
72.320,2881.0
72.420,2881.4
72.520,2882.0
72.621,2882.4
72.721,2882.9
72.821,2883.3
72.921,2883.8
73.021,2884.4
73.122,2884.8
73.222,2885.4
73.324,2885.9
73.424,2886.3
73.524,2886.8
73.624,2887.4
73.724,2887.7
73.825,2888.2
73.925,2888.8
74.025,2889.3
74.125,2889.9
74.226,2890.1
74.326,2890.8
74.426,2891.1
74.526,2891.8
74.626,2892.3
74.727,2892.6
74.827,2892.8
74.927,2893.4
75.027,2893.7
75.128,2894.0
75.228,2894.5
75.328,2894.8
75.429,2895.3
75.529,2895.4
75.629,2895.8
75.729,2896.2
75.830,2896.4
75.930,2896.9
76.030,2897.3
76.130,2897.7
76.230,2898.1
76.331,2898.7
76.431,2898.8
76.531,2899.4
76.631,2899.9
76.732,2900.4
76.832,2900.9
76.932,2901.5
77.032,2901.8
77.132,2902.2
77.233,2902.7
77.333,2903.2
77.434,2903.8
77.534,2904.3
77.634,2904.7
77.734,2905.1
77.835,2905.8
77.935,2906.1
78.035,2906.7
78.135,2907.1
78.236,2907.7
78.336,2908.1
78.436,2908.7
78.536,2909.1
78.636,2909.6
78.737,2910.0
78.837,2910.6
78.937,2911.3
79.037,2911.8
79.137,2912.3
79.238,2912.6
79.338,2913.2
79.438,2913.6
79.538,2914.2
79.639,2914.6
79.739,2915.2
79.839,2915.7
79.939,2916.2
80.039,2916.7
80.140,2917.1
80.240,2917.5
80.340,2918.1
80.440,2918.5
80.540,2919.1
80.641,2919.7
80.741,2920.1
80.841,2920.7
80.941,2921.2
81.042,2921.6
81.142,2922.3
81.242,2922.7
81.342,2923.2
81.442,2923.8
81.543,2924.2
81.643,2925.0
81.743,2925.4
81.843,2925.7
81.943,2926.2
82.044,2926.8
82.144,2927.3
82.244,2927.9
82.344,2928.2
82.444,2928.8
82.545,2929.2
82.645,2929.8
82.745,2930.3
82.845,2930.9
82.946,2931.3
83.046,2931.8
83.146,2932.2
83.246,2932.8
83.346,2933.6
83.447,2934.0
83.547,2934.5
83.647,2935.0
83.747,2935.5
83.848,2935.9
83.949,2936.4
84.049,2937.0
84.149,2937.4
84.249,2937.9
84.349,2938.3
84.450,2938.9
84.550,2939.4
84.651,2939.9
84.751,2940.5
84.851,2940.8
84.952,2941.3
85.052,2941.7
85.152,2942.4
85.252,2942.9
85.352,2943.4
85.453,2943.9
85.553,2944.3
85.653,2945.0
85.753,2945.4
85.854,2945.8
85.954,2946.3
86.054,2946.9
86.154,2947.4
86.254,2947.8
86.355,2948.5
86.455,2949.0
86.555,2949.3
86.656,2949.8
86.757,2950.3
86.857,2950.9
86.957,2951.3
87.057,2952.0
87.157,2952.4
87.258,2952.9
87.358,2953.4
87.458,2953.8
87.558,2954.4
87.658,2954.9
87.759,2955.5
87.859,2955.9
87.959,2956.4
88.059,2956.9
88.159,2957.3
88.260,2957.9
88.360,2958.3
88.460,2959.1
88.560,2959.4
88.660,2960.0
88.761,2960.4
88.862,2961.0
88.962,2961.4
89.062,2961.7
89.162,2962.6
89.262,2963.2
89.363,2963.6
89.463,2964.0
89.563,2964.5
89.663,2964.9
89.763,2965.5
89.864,2966.0
89.964,2966.5
90.064,2967.0
90.164,2967.5
90.264,2968.0
90.365,2968.5
90.465,2969.0
90.565,2969.8
90.665,2970.0
90.766,2970.7
90.866,2970.9
90.966,2971.6
91.066,2972.2
91.167,2972.7
91.267,2973.1
91.367,2973.7
91.467,2974.3
91.567,2974.7
91.668,2975.2
91.768,2975.6
91.868,2976.3
91.968,2976.6
92.068,2977.3
92.169,2977.6
92.269,2978.2
92.369,2978.6
92.469,2979.5
92.569,2979.9
92.670,2980.4
92.770,2980.7
92.870,2981.4
92.970,2981.7
93.070,2982.5
93.171,2982.7
93.271,2983.5
93.371,2983.7
93.471,2984.5
93.571,2984.9
93.672,2985.5
93.772,2985.8
93.872,2986.5
93.972,2986.9
94.073,2987.4
94.173,2987.8
94.273,2988.5
94.373,2988.8
94.473,2989.3
94.574,2989.8
94.674,2990.3
94.774,2990.8
94.874,2991.4
94.974,2991.8
95.075,2992.2
95.175,2992.8
95.275,2993.3
95.375,2994.0
95.476,2994.3
95.576,2994.8
95.676,2995.3
95.776,2996.0
95.876,2996.2
95.977,2996.9
96.077,2997.3
96.177,2998.0
96.277,2998.5
96.378,2999.0
96.478,2999.5
96.578,2999.9
96.678,3000.2
96.778,3001.0
96.879,3001.2
96.979,3002.1
97.079,3002.5
97.179,3003.1
97.280,3003.4
97.380,3004.2
97.480,3004.5
97.580,3005.1
97.681,3005.6
97.781,3006.2
97.881,3006.4
97.981,3007.2
98.082,3007.5
98.182,3008.2
98.282,3008.5
98.382,3009.2
98.482,3009.6
98.583,3010.1
98.683,3010.5
98.783,3011.2
98.883,3011.6
98.983,3012.1
99.084,3012.6
99.184,3013.0
99.284,3013.6
99.384,3013.9
99.485,3014.1
99.585,3014.8
99.685,3015.0
99.785,3015.3
99.885,3015.5
99.986,3016.1
100.086,3016.4
100.186,3017.0
100.286,3017.7
100.387,3018.1
100.487,3018.4
100.587,3018.8
100.687,3019.3
100.788,3019.8
100.888,3020.3
100.988,3020.8
